UF,Município,Cód IBGE,Cód Região de Saúde,Nome da Região de Saúde,Grupo
PR,Apucarana,410140,41016,16ª RS Apucarana,3
PR,Arapongas,410150,41016,16ª RS Apucarana,3
PR,Arapoti,410160,41003,3ª RS Ponta Grossa,3
PR,Arapuã,410165,41022,22ª RS Ivaiporã,1
PR,Araruna,410170,41011,11ª RS Campo Mourão,3
PR,Araucária,410180,41002,2ª RS Metropolitana,5
PR,Ariranha do Ivaí,410185,41022,22ª RS Ivaiporã,1
PR,Assaí,410190,41017,17ª RS Londrina,5
PR,Assis Chateaubriand,410200,41020,20ª RS Toledo,3
PR,Astorga,410210,41015,15ª RS Maringá,5
PR,Atalaia,410220,41015,15ª RS Maringá,5
PR,Balsa Nova,410230,41002,2ª RS Metropolitana,5
PR,Bandeirantes,410240,41018,18ª RS Cornélio Procópio,3
PR,Barbosa Ferraz,410250,41011,11ª RS Campo Mourão,3
PR,Barracão,410260,41008,8ª RS Francisco Beltrão,3
PR,Barra do Jacaré,410270,41019,19ª RS Jacarezinho,3
PR,Bela Vista da Caroba,410275,41008,8ª RS Francisco Beltrão,3
PR,Bela Vista do Paraíso,410280,41017,17ª RS Londrina,5
PR,Bituruna,410290,41006,6ª RS União da Vitória,3
PR,Boa Esperança,410300,41011,11ª RS Campo Mourão,3
PR,Boa Esperança do Iguaçu,410302,41008,8ª RS Francisco Beltrão,3
PR,Boa Ventura de São Roque,410304,41005,5ª RS Guarapuava,3
PR,Boa Vista da Aparecida,410305,41010,10ª RS Cascavel,3
PR,Bocaiúva do Sul,410310,41002,2ª RS Metropolitana,5
PR,Bom Jesus do Sul,410315,41008,8ª RS Francisco Beltrão,3
PR,Bom Sucesso,410320,41016,16ª RS Apucarana,3
PR,Bom Sucesso do Sul,410322,41007,7ª RS Pato Branco,3
PR,Borrazópolis,410330,41016,16ª RS Apucarana,3
PR,Braganey,410335,41010,10ª RS Cascavel,3
PR,Brasilândia do Sul,410337,41012,12ª RS Umuarama,3
PR,Cafeara,410340,41017,17ª RS Londrina,5
PR,Cafelândia,410345,41010,10ª RS Cascavel,3
PR,Cafezal do Sul,410347,41012,12ª RS Umuarama,3
PR,Califórnia,410350,41016,16ª RS Apucarana,3
PR,Cambará,410360,41019,19ª RS Jacarezinho,3
PR,Cambé,410370,41017,17ª RS Londrina,5
PR,Cambira,410380,41016,16ª RS Apucarana,3
PR,Campina da Lagoa,410390,41011,11ª RS Campo Mourão,3
PR,Campina do Simão,410395,41005,5ª RS Guarapuava,3
PR,Campina Grande do Sul,410400,41002,2ª RS Metropolitana,5
PR,Campo Bonito,410405,41010,10ª RS Cascavel,3
PR,Campo do Tenente,410410,41002,2ª RS Metropolitana,5
PR,Campo Largo,410420,41002,2ª RS Metropolitana,5
PR,Campo Magro,410425,41002,2ª RS Metropolitana,5
PR,Campo Mourão,410430,41011,11ª RS Campo Mourão,3
PR,Cândido de Abreu,410440,41022,22ª RS Ivaiporã,1
PR,Candói,410442,41005,5ª RS Guarapuava,3
PR,Cantagalo,410445,41005,5ª RS Guarapuava,3
PR,Capanema,410450,41008,8ª RS Francisco Beltrão,3
PR,Capitão Leônidas Marques,410460,41010,10ª RS Cascavel,3
PR,Carambeí,410465,41003,3ª RS Ponta Grossa,3
PR,Carlópolis,410470,41019,19ª RS Jacarezinho,3
PR,Cascavel,410480,41010,10ª RS Cascavel,3
PR,Castro,410490,41003,3ª RS Ponta Grossa,3
PR,Catanduvas,410500,41010,10ª RS Cascavel,3
PR,Centenário do Sul,410510,41017,17ª RS Londrina,5
PR,Cerro Azul,410520,41002,2ª RS Metropolitana,5
PR,Céu Azul,410530,41010,10ª RS Cascavel,3
PR,Chopinzinho,410540,41007,7ª RS Pato Branco,3
PR,Cianorte,410550,41013,13ª RS Cianorte,3
PR,Cidade Gaúcha,410560,41013,13ª RS Cianorte,3
PR,Clevelândia,410570,41007,7ª RS Pato Branco,3
PR,Colombo,410580,41002,2ª RS Metropolitana,5
PR,Colorado,410590,41015,15ª RS Maringá,5
PR,Congonhinhas,410600,41018,18ª RS Cornélio Procópio,3
PR,Conselheiro Mairinck,410610,41019,19ª RS Jacarezinho,3
PR,Contenda,410620,41002,2ª RS Metropolitana,5
PR,Corbélia,410630,41010,10ª RS Cascavel,3
PR,Cornélio Procópio,410640,41018,18ª RS Cornélio Procópio,3
PR,Coronel Domingos Soares,410645,41007,7ª RS Pato Branco,3
PR,Coronel Vivida,410650,41007,7ª RS Pato Branco,3
PR,Corumbataí do Sul,410655,41011,11ª RS Campo Mourão,3
PR,Cruzeiro do Iguaçu,410657,41008,8ª RS Francisco Beltrão,3
PR,Cruzeiro do Oeste,410660,41012,12ª RS Umuarama,3
PR,Cruzeiro do Sul,410670,41014,14ª RS Paranavaí,3
PR,Cruz Machado,410680,41006,6ª RS União da Vitória,3
PR,Cruzmaltina,410685,41022,22ª RS Ivaiporã,1
PR,Curitiba,410690,41002,2ª RS Metropolitana,5
PR,Curiúva,410700,41021,21ª RS Telêmaco Borba,2
PR,Diamante D'Oeste,410715,41020,20ª RS Toledo,3
PR,Diamante do Norte,410710,41014,14ª RS Paranavaí,3
PR,Diamante do Sul,410712,41010,10ª RS Cascavel,3
PR,Dois Vizinhos,410720,41008,8ª RS Francisco Beltrão,3
PR,Douradina,410725,41012,12ª RS Umuarama,3
PR,Doutor Camargo,410730,41015,15ª RS Maringá,5
PR,Doutor Ulysses,412863,41002,2ª RS Metropolitana,5
PR,Enéas Marques,410740,41008,8ª RS Francisco Beltrão,3
PR,Engenheiro Beltrão,410750,41011,11ª RS Campo Mourão,3
PR,Entre Rios do Oeste,410753,41020,20ª RS Toledo,3
PR,Esperança Nova,410752,41012,12ª RS Umuarama,3
PR,Espigão Alto do Iguaçu,410754,41010,10ª RS Cascavel,3
PR,Farol,410755,41011,11ª RS Campo Mourão,3
PR,Faxinal,410760,41016,16ª RS Apucarana,3
PR,Fazenda Rio Grande,410765,41002,2ª RS Metropolitana,5
PR,Fênix,410770,41011,11ª RS Campo Mourão,3
PR,Fernandes Pinheiro,410773,41004,4ª RS Irati,2
PR,Figueira,410775,41019,19ª RS Jacarezinho,3
PR,Floraí,410780,41015,15ª RS Maringá,5
PR,Flor da Serra do Sul,410785,41008,8ª RS Francisco Beltrão,3
PR,Floresta,410790,41015,15ª RS Maringá,5
PR,Florestópolis,410800,41017,17ª RS Londrina,5
PR,Flórida,410810,41015,15ª RS Maringá,5
PR,Formosa do Oeste,410820,41010,10ª RS Cascavel,3
PR,Foz do Iguaçu,410830,41009,9ª RS Foz do Iguaçu,4
PR,Foz do Jordão,410845,41005,5ª RS Guarapuava,3
PR,Francisco Alves,410832,41012,12ª RS Umuarama,3
PR,Francisco Beltrão,410840,41008,8ª RS Francisco Beltrão,3
PR,General Carneiro,410850,41006,6ª RS União da Vitória,3
PR,Godoy Moreira,410855,41022,22ª RS Ivaiporã,1
PR,Goioerê,410860,41011,11ª RS Campo Mourão,3
PR,Goioxim,410865,41005,5ª RS Guarapuava,3
PR,Grandes Rios,410870,41016,16ª RS Apucarana,3
PR,Guaíra,410880,41020,20ª RS Toledo,3
PR,Guairaçá,410890,41014,14ª RS Paranavaí,3
PR,Guamiranga,410895,41004,4ª RS Irati,2
PR,Guapirama,410900,41019,19ª RS Jacarezinho,3
PR,Guaporema,410910,41013,13ª RS Cianorte,3
PR,Guaraci,410920,41017,17ª RS Londrina,5
PR,Guaraniaçu,410930,41010,10ª RS Cascavel,3
PR,Guarapuava,410940,41005,5ª RS Guarapuava,3
PR,Guaraqueçaba,410950,41001,1ª RS Paranaguá,3
PR,Guaratuba,410960,41001,1ª RS Paranaguá,3
PR,Honório Serpa,410965,41007,7ª RS Pato Branco,3
PR,Ibaiti,410970,41019,19ª RS Jacarezinho,3
PR,Ibema,410975,41010,10ª RS Cascavel,3
PR,Ibiporã,410980,41017,17ª RS Londrina,5
PR,Icaraíma,410990,41012,12ª RS Umuarama,3
PR,Iguaraçu,411000,41015,15ª RS Maringá,5
PR,Iguatu,411005,41010,10ª RS Cascavel,3
PR,Imbaú,411007,41021,21ª RS Telêmaco Borba,2
PR,Imbituva,411010,41004,4ª RS Irati,2
PR,Inácio Martins,411020,41004,4ª RS Irati,2
PR,Inajá,411030,41014,14ª RS Paranavaí,3
PR,Indianópolis,411040,41013,13ª RS Cianorte,3
PR,Ipiranga,411050,41003,3ª RS Ponta Grossa,3
PR,Iporã,411060,41012,12ª RS Umuarama,3
PR,Iracema do Oeste,411065,41010,10ª RS Cascavel,3
PR,Irati,411070,41004,4ª RS Irati,2
PR,Iretama,411080,41011,11ª RS Campo Mourão,3
PR,Itaguajé,411090,41015,15ª RS Maringá,5
PR,Itaipulândia,411095,41009,9ª RS Foz do Iguaçu,4
PR,Itambaracá,411100,41018,18ª RS Cornélio Procópio,3
PR,Itambé,411110,41015,15ª RS Maringá,5
PR,Itapejara d'Oeste,411120,41007,7ª RS Pato Branco,3
PR,Itaperuçu,411125,41002,2ª RS Metropolitana,5
PR,Itaúna do Sul,411130,41014,14ª RS Paranavaí,3
PR,Ivaí,411140,41003,3ª RS Ponta Grossa,3
PR,Ivaiporã,411150,41022,22ª RS Ivaiporã,1
PR,Ivaté,411155,41012,12ª RS Umuarama,3
PR,Ivatuba,411160,41015,15ª RS Maringá,5
PR,Jaboti,411170,41019,19ª RS Jacarezinho,3
PR,Jacarezinho,411180,41019,19ª RS Jacarezinho,3
PR,Jaguapitã,411190,41017,17ª RS Londrina,5
PR,Jaguariaíva,411200,41003,3ª RS Ponta Grossa,3
PR,Jandaia do Sul,411210,41016,16ª RS Apucarana,3
PR,Janiópolis,411220,41011,11ª RS Campo Mourão,3
PR,Japira,411230,41019,19ª RS Jacarezinho,3
PR,Japurá,411240,41013,13ª RS Cianorte,3
PR,Jardim Alegre,411250,41022,22ª RS Ivaiporã,1
PR,Jardim Olinda,411260,41014,14ª RS Paranavaí,3
PR,Jataizinho,411270,41017,17ª RS Londrina,5
PR,Jesuítas,411275,41010,10ª RS Cascavel,3
PR,Joaquim Távora,411280,41019,19ª RS Jacarezinho,3
PR,Jundiaí do Sul,411290,41019,19ª RS Jacarezinho,3
PR,Juranda,411295,41011,11ª RS Campo Mourão,3
PR,Jussara,411300,41013,13ª RS Cianorte,3
PR,Kaloré,411310,41016,16ª RS Apucarana,3
PR,Lapa,411320,41002,2ª RS Metropolitana,5
PR,Laranjal,411325,41005,5ª RS Guarapuava,3
PR,Laranjeiras do Sul,411330,41005,5ª RS Guarapuava,3
PR,Leópolis,411340,41018,18ª RS Cornélio Procópio,3
PR,Lidianópolis,411342,41022,22ª RS Ivaiporã,1
PR,Lindoeste,411345,41010,10ª RS Cascavel,3
PR,Loanda,411350,41014,14ª RS Paranavaí,3
PR,Lobato,411360,41015,15ª RS Maringá,5
PR,Londrina,411370,41017,17ª RS Londrina,5
PR,Luiziana,411373,41011,11ª RS Campo Mourão,3
PR,Lunardelli,411375,41022,22ª RS Ivaiporã,1
PR,Lupionópolis,411380,41017,17ª RS Londrina,5
PR,Mallet,411390,41004,4ª RS Irati,2
PR,Mamborê,411400,41011,11ª RS Campo Mourão,3
PR,Mandaguaçu,411410,41015,15ª RS Maringá,5
PR,Mandaguari,411420,41015,15ª RS Maringá,5
PR,Mandirituba,411430,41002,2ª RS Metropolitana,5
PR,Manfrinópolis,411435,41008,8ª RS Francisco Beltrão,3
PR,Mangueirinha,411440,41007,7ª RS Pato Branco,3
PR,Manoel Ribas,411450,41022,22ª RS Ivaiporã,1
PR,Marechal Cândido Rondon,411460,41020,20ª RS Toledo,3
PR,Maria Helena,411470,41012,12ª RS Umuarama,3
PR,Marialva,411480,41015,15ª RS Maringá,5
PR,Marilândia do Sul,411490,41016,16ª RS Apucarana,3
PR,Marilena,411500,41014,14ª RS Paranavaí,3
PR,Mariluz,411510,41012,12ª RS Umuarama,3
PR,Maringá,411520,41015,15ª RS Maringá,5
PR,Mariópolis,411530,41007,7ª RS Pato Branco,3
PR,Maripá,411535,41020,20ª RS Toledo,3
PR,Marmeleiro,411540,41008,8ª RS Francisco Beltrão,3
PR,Marquinho,411545,41005,5ª RS Guarapuava,3
PR,Marumbi,411550,41016,16ª RS Apucarana,3
PR,Matelândia,411560,41009,9ª RS Foz do Iguaçu,4
PR,Matinhos,411570,41001,1ª RS Paranaguá,3
PR,Mato Rico,411573,41022,22ª RS Ivaiporã,1
PR,Mauá da Serra,411575,41016,16ª RS Apucarana,3
PR,Medianeira,411580,41009,9ª RS Foz do Iguaçu,4
PR,Mercedes,411585,41020,20ª RS Toledo,3
PR,Mirador,411590,41014,14ª RS Paranavaí,3
PR,Miraselva,411600,41017,17ª RS Londrina,5
PR,Missal,411605,41009,9ª RS Foz do Iguaçu,4
PR,Moreira Sales,411610,41011,11ª RS Campo Mourão,3
PR,Morretes,411620,41001,1ª RS Paranaguá,3
PR,Munhoz de Melo,411630,41015,15ª RS Maringá,5
PR,Nossa Senhora das Graças,411640,41015,15ª RS Maringá,5
PR,Nova Aliança do Ivaí,411650,41014,14ª RS Paranavaí,3
PR,Nova América da Colina,411660,41018,18ª RS Cornélio Procópio,3
PR,Nova Aurora,411670,41010,10ª RS Cascavel,3
PR,Nova Cantu,411680,41011,11ª RS Campo Mourão,3
PR,Nova Esperança,411690,41015,15ª RS Maringá,5
PR,Nova Esperança do Sudoeste,411695,41008,8ª RS Francisco Beltrão,3
PR,Nova Fátima,411700,41018,18ª RS Cornélio Procópio,3
PR,Nova Laranjeiras,411705,41005,5ª RS Guarapuava,3
PR,Nova Londrina,411710,41014,14ª RS Paranavaí,3
PR,Nova Olímpia,411720,41012,12ª RS Umuarama,3
PR,Nova Prata do Iguaçu,411725,41008,8ª RS Francisco Beltrão,3
PR,Nova Santa Bárbara,411721,41018,18ª RS Cornélio Procópio,3
PR,Nova Santa Rosa,411722,41020,20ª RS Toledo,3
PR,Nova Tebas,411727,41022,22ª RS Ivaiporã,1
PR,Novo Itacolomi,411729,41016,16ª RS Apucarana,3
PR,Ortigueira,411730,41021,21ª RS Telêmaco Borba,2
PR,Ourizona,411740,41015,15ª RS Maringá,5
PR,Ouro Verde do Oeste,411745,41020,20ª RS Toledo,3
PR,Paiçandu,411750,41015,15ª RS Maringá,5
PR,Palmas,411760,41007,7ª RS Pato Branco,3
PR,Palmeira,411770,41003,3ª RS Ponta Grossa,3
PR,Palmital,411780,41005,5ª RS Guarapuava,3
PR,Palotina,411790,41020,20ª RS Toledo,3
PR,Paraíso do Norte,411800,41014,14ª RS Paranavaí,3
PR,Paranacity,411810,41015,15ª RS Maringá,5
PR,Paranaguá,411820,41001,1ª RS Paranaguá,3
PR,Paranapoema,411830,41014,14ª RS Paranavaí,3
PR,Paranavaí,411840,41014,14ª RS Paranavaí,3
PR,Pato Bragado,411845,41020,20ª RS Toledo,3
PR,Pato Branco,411850,41007,7ª RS Pato Branco,3
PR,Paula Freitas,411860,41006,6ª RS União da Vitória,3
PR,Paulo Frontin,411870,41006,6ª RS União da Vitória,3
PR,Peabiru,411880,41011,11ª RS Campo Mourão,3
PR,Perobal,411885,41012,12ª RS Umuarama,3
PR,Pérola,411890,41012,12ª RS Umuarama,3
PR,Pérola d'Oeste,411900,41008,8ª RS Francisco Beltrão,3
PR,Piên,411910,41002,2ª RS Metropolitana,5
PR,Pinhais,411915,41002,2ª RS Metropolitana,5
PR,Pinhalão,411920,41019,19ª RS Jacarezinho,3
PR,Pinhal de São Bento,411925,41008,8ª RS Francisco Beltrão,3
PR,Pinhão,411930,41005,5ª RS Guarapuava,3
PR,Piraí do Sul,411940,41003,3ª RS Ponta Grossa,3
PR,Piraquara,411950,41002,2ª RS Metropolitana,5
PR,Pitanga,411960,41005,5ª RS Guarapuava,3
PR,Pitangueiras,411965,41017,17ª RS Londrina,5
PR,Planaltina do Paraná,411970,41014,14ª RS Paranavaí,3
PR,Planalto,411980,41008,8ª RS Francisco Beltrão,3
PR,Ponta Grossa,411990,41003,3ª RS Ponta Grossa,3
PR,Pontal do Paraná,411995,41001,1ª RS Paranaguá,3
PR,Porecatu,412000,41017,17ª RS Londrina,5
PR,Porto Amazonas,412010,41003,3ª RS Ponta Grossa,3
PR,Porto Barreiro,412015,41005,5ª RS Guarapuava,3
PR,Porto Rico,412020,41014,14ª RS Paranavaí,3
PR,Porto Vitória,412030,41006,6ª RS União da Vitória,3
PR,Prado Ferreira,412033,41017,17ª RS Londrina,5
PR,Pranchita,412035,41008,8ª RS Francisco Beltrão,3
PR,Presidente Castelo Branco,412040,41015,15ª RS Maringá,5
PR,Primeiro de Maio,412050,41017,17ª RS Londrina,5
PR,Prudentópolis,412060,41005,5ª RS Guarapuava,3
PR,Quarto Centenário,412065,41011,11ª RS Campo Mourão,3
PR,Quatiguá,412070,41019,19ª RS Jacarezinho,3
PR,Quatro Barras,412080,41002,2ª RS Metropolitana,5
PR,Quatro Pontes,412085,41020,20ª RS Toledo,3
PR,Quedas do Iguaçu,412090,41010,10ª RS Cascavel,3
PR,Querência do Norte,412100,41014,14ª RS Paranavaí,3
PR,Quinta do Sol,412110,41011,11ª RS Campo Mourão,3
PR,Quitandinha,412120,41002,2ª RS Metropolitana,5
PR,Ramilândia,412125,41009,9ª RS Foz do Iguaçu,4
PR,Rancho Alegre,412130,41018,18ª RS Cornélio Procópio,3
PR,Rancho Alegre D'Oeste,412135,41011,11ª RS Campo Mourão,3
PR,Realeza,412140,41008,8ª RS Francisco Beltrão,3
PR,Rebouças,412150,41004,4ª RS Irati,2
PR,Renascença,412160,41008,8ª RS Francisco Beltrão,3
PR,Reserva,412170,41021,21ª RS Telêmaco Borba,2
PR,Reserva do Iguaçu,412175,41005,5ª RS Guarapuava,3
PR,Ribeirão Claro,412180,41019,19ª RS Jacarezinho,3
PR,Ribeirão do Pinhal,412190,41018,18ª RS Cornélio Procópio,3
PR,Rio Azul,412200,41004,4ª RS Irati,2
PR,Rio Bom,412210,41016,16ª RS Apucarana,3
PR,Rio Bonito do Iguaçu,412215,41005,5ª RS Guarapuava,3
PR,Rio Branco do Ivaí,412217,41022,22ª RS Ivaiporã,1
PR,Rio Branco do Sul,412220,41002,2ª RS Metropolitana,5
PR,Rio Negro,412230,41002,2ª RS Metropolitana,5
PR,Rolândia,412240,41017,17ª RS Londrina,5
PR,Roncador,412250,41011,11ª RS Campo Mourão,3
PR,Rondon,412260,41013,13ª RS Cianorte,3
PR,Rosário do Ivaí,412265,41022,22ª RS Ivaiporã,1
PR,Sabáudia,412270,41016,16ª RS Apucarana,3
PR,Salgado Filho,412280,41008,8ª RS Francisco Beltrão,3
PR,Salto do Itararé,412290,41019,19ª RS Jacarezinho,3
PR,Salto do Lontra,412300,41008,8ª RS Francisco Beltrão,3
PR,Santa Amélia,412310,41018,18ª RS Cornélio Procópio,3
PR,Santa Cecília do Pavão,412320,41018,18ª RS Cornélio Procópio,3
PR,Santa Cruz de Monte Castelo,412330,41014,14ª RS Paranavaí,3
PR,Santa Fé,412340,41015,15ª RS Maringá,5
PR,Santa Helena,412350,41020,20ª RS Toledo,3
PR,Santa Inês,412360,41015,15ª RS Maringá,5
PR,Santa Isabel do Ivaí,412370,41014,14ª RS Paranavaí,3
PR,Santa Izabel do Oeste,412380,41008,8ª RS Francisco Beltrão,3
PR,Santa Lúcia,412382,41010,10ª RS Cascavel,3
PR,Santa Maria do Oeste,412385,41022,22ª RS Ivaiporã,1
PR,Santa Mariana,412390,41018,18ª RS Cornélio Procópio,3
PR,Santa Mônica,412395,41014,14ª RS Paranavaí,3
PR,Santana do Itararé,412400,41019,19ª RS Jacarezinho,3
PR,Santa Tereza do Oeste,412402,41010,10ª RS Cascavel,3
PR,Santa Terezinha de Itaipu,412405,41009,9ª RS Foz do Iguaçu,4
PR,Santo Antônio da Platina,412410,41019,19ª RS Jacarezinho,3
PR,Santo Antônio do Caiuá,412420,41014,14ª RS Paranavaí,3
PR,Santo Antônio do Paraíso,412430,41018,18ª RS Cornélio Procópio,3
PR,Santo Antônio do Sudoeste,412440,41008,8ª RS Francisco Beltrão,3
PR,Santo Inácio,412450,41015,15ª RS Maringá,5
PR,São Carlos do Ivaí,412460,41014,14ª RS Paranavaí,3
PR,São Jerônimo da Serra,412470,41018,18ª RS Cornélio Procópio,3
PR,São João,412480,41007,7ª RS Pato Branco,3
PR,São João do Caiuá,412490,41014,14ª RS Paranavaí,3
PR,São João do Ivaí,412500,41022,22ª RS Ivaiporã,1
PR,São João do Triunfo,412510,41003,3ª RS Ponta Grossa,3
PR,São Jorge d'Oeste,412520,41008,8ª RS Francisco Beltrão,3
PR,São Jorge do Ivaí,412530,41015,15ª RS Maringá,5
PR,São Jorge do Patrocínio,412535,41012,12ª RS Umuarama,3
PR,São José da Boa Vista,412540,41019,19ª RS Jacarezinho,3
PR,São José das Palmeiras,412545,41020,20ª RS Toledo,3
PR,São José dos Pinhais,412550,41002,2ª RS Metropolitana,5
PR,São Manoel do Paraná,412555,41013,13ª RS Cianorte,3
PR,São Mateus do Sul,412560,41006,6ª RS União da Vitória,3
PR,São Miguel do Iguaçu,412570,41009,9ª RS Foz do Iguaçu,4
PR,São Pedro do Iguaçu,412575,41020,20ª RS Toledo,3
PR,São Pedro do Ivaí,412580,41016,16ª RS Apucarana,3
PR,São Pedro do Paraná,412590,41014,14ª RS Paranavaí,3
PR,São Sebastião da Amoreira,412600,41018,18ª RS Cornélio Procópio,3
PR,São Tomé,412610,41013,13ª RS Cianorte,3
PR,Sapopema,412620,41018,18ª RS Cornélio Procópio,3
PR,Sarandi,412625,41015,15ª RS Maringá,5
PR,Saudade do Iguaçu,412627,41007,7ª RS Pato Branco,3
PR,Sengés,412630,41003,3ª RS Ponta Grossa,3
PR,Serranópolis do Iguaçu,412635,41009,9ª RS Foz do Iguaçu,4
PR,Sertaneja,412640,41018,18ª RS Cornélio Procópio,3
PR,Sertanópolis,412650,41017,17ª RS Londrina,5
PR,Siqueira Campos,412660,41019,19ª RS Jacarezinho,3
PR,Sulina,412665,41007,7ª RS Pato Branco,3
PR,Tamarana,412667,41017,17ª RS Londrina,5
PR,Tamboara,412670,41014,14ª RS Paranavaí,3
PR,Tapejara,412680,41013,13ª RS Cianorte,3
PR,Tapira,412690,41012,12ª RS Umuarama,3
PR,Teixeira Soares,412700,41004,4ª RS Irati,2
PR,Telêmaco Borba,412710,41021,21ª RS Telêmaco Borba,2
PR,Terra Boa,412720,41011,11ª RS Campo Mourão,3
PR,Terra Rica,412730,41014,14ª RS Paranavaí,3
PR,Terra Roxa,412740,41020,20ª RS Toledo,3
PR,Tibagi,412750,41021,21ª RS Telêmaco Borba,2
PR,Tijucas do Sul,412760,41002,2ª RS Metropolitana,5
PR,Toledo,412770,41020,20ª RS Toledo,3
PR,Tomazina,412780,41019,19ª RS Jacarezinho,3
PR,Três Barras do Paraná,412785,41010,10ª RS Cascavel,3
PR,Tunas do Paraná,412788,41002,2ª RS Metropolitana,5
PR,Tuneiras do Oeste,412790,41013,13ª RS Cianorte,3
PR,Tupãssi,412795,41020,20ª RS Toledo,3
PR,Turvo,412796,41005,5ª RS Guarapuava,3
PR,Ubiratã,412800,41011,11ª RS Campo Mourão,3
PR,Umuarama,412810,41012,12ª RS Umuarama,3
PR,União da Vitória,412820,41006,6ª RS União da Vitória,3
PR,Uniflor,412830,41015,15ª RS Maringá,5
PR,Uraí,412840,41018,18ª RS Cornélio Procópio,3
PR,Ventania,412853,41021,21ª RS Telêmaco Borba,2
PR,Vera Cruz do Oeste,412855,41010,10ª RS Cascavel,3
PR,Verê,412860,41008,8ª RS Francisco Beltrão,3
PR,Virmond,412865,41005,5ª RS Guarapuava,3
PR,Vitorino,412870,41007,7ª RS Pato Branco,3
PR,Wenceslau Braz,412850,41019,19ª RS Jacarezinho,3
PR,Xambrê,412880,41012,12ª RS Umuarama,3
RJ,Angra dos Reis,330010,33001,Baia da Ilha Grande,4
RJ,Aperibé,330015,33007,Noroeste,3
RJ,Araruama,330020,33002,Baixada Litorânea,4
RJ,Areal,330022,33003,Centro-Sul,3
RJ,Armação dos Búzios,330023,33002,Baixada Litorânea,4
RJ,Arraial do Cabo,330025,33002,Baixada Litorânea,4
RJ,Barra do Piraí,330030,33004,Médio Paraíba,5
RJ,Barra Mansa,330040,33004,Médio Paraíba,5
RJ,Belford Roxo,330045,33005,Metropolitana I,5
RJ,Bom Jardim,330050,33009,Serrana,3
RJ,Bom Jesus do Itabapoana,330060,33007,Noroeste,3
