database,variavel,type,label,records
sinasc,DTNASC,group,04032016,8866
sinasc,DTNASC,group,04032017,7263
sinasc,DTNASC,group,04032018,6814
sinasc,DTNASC,group,04032019,7768
sinasc,DTNASC,group,04042010,6207
sinasc,DTNASC,group,04042011,9770
sinasc,DTNASC,group,04042012,9546
sinasc,DTNASC,group,04042013,9242
sinasc,DTNASC,group,04042014,9131
sinasc,DTNASC,group,04042015,6917
sinasc,DTNASC,group,04042016,9925
sinasc,DTNASC,group,04042017,9439
sinasc,DTNASC,group,04042018,9581
sinasc,DTNASC,group,04042019,9081
sinasc,DTNASC,group,04052010,8740
sinasc,DTNASC,group,04052011,9246
sinasc,DTNASC,group,04052012,8961
sinasc,DTNASC,group,04052013,7315
sinasc,DTNASC,group,04052014,6474
sinasc,DTNASC,group,04052015,10188
sinasc,DTNASC,group,04052016,9248
sinasc,DTNASC,group,04052017,9395
sinasc,DTNASC,group,04052018,9411
sinasc,DTNASC,group,04052019,7347
sinasc,DTNASC,group,04062010,7810
sinasc,DTNASC,group,04062011,7251
sinasc,DTNASC,group,04062012,9298
sinasc,DTNASC,group,04062013,9268
sinasc,DTNASC,group,04062014,9149
sinasc,DTNASC,group,04062015,7772
sinasc,DTNASC,group,04062016,7301
sinasc,DTNASC,group,04062017,6519
sinasc,DTNASC,group,04062018,9383
sinasc,DTNASC,group,04062019,8627
sinasc,DTNASC,group,04072010,6176
sinasc,DTNASC,group,04072011,9061
sinasc,DTNASC,group,04072012,8778
sinasc,DTNASC,group,04072013,8745
sinasc,DTNASC,group,04072014,7903
sinasc,DTNASC,group,04072015,7246
sinasc,DTNASC,group,04072016,8863
sinasc,DTNASC,group,04072017,8858
sinasc,DTNASC,group,04072018,8719
sinasc,DTNASC,group,04072019,8545
sinasc,DTNASC,group,04082010,8142
sinasc,DTNASC,group,04082011,8323
sinasc,DTNASC,group,04082012,6551
sinasc,DTNASC,group,04082013,5725
sinasc,DTNASC,group,04082014,9306
sinasc,DTNASC,group,04082015,8534
sinasc,DTNASC,group,04082016,8117
sinasc,DTNASC,group,04082017,8104
sinasc,DTNASC,group,04082018,6862
sinasc,DTNASC,group,04082019,5881
sinasc,DTNASC,group,04092010,6463
sinasc,DTNASC,group,04092011,5683
sinasc,DTNASC,group,04092012,8928
sinasc,DTNASC,group,04092013,8368
sinasc,DTNASC,group,04092014,8118
sinasc,DTNASC,group,04092015,8851
sinasc,DTNASC,group,04092016,5535
sinasc,DTNASC,group,04092017,8903
sinasc,DTNASC,group,04092018,8957
sinasc,DTNASC,group,04092019,8253
sinasc,DTNASC,group,04102010,8489
sinasc,DTNASC,group,04102011,8035
sinasc,DTNASC,group,04102012,8331
sinasc,DTNASC,group,04102013,7933
sinasc,DTNASC,group,04102014,6407
sinasc,DTNASC,group,04102015,5759
sinasc,DTNASC,group,04102016,7846
sinasc,DTNASC,group,04102017,8126
sinasc,DTNASC,group,04102018,8215
sinasc,DTNASC,group,04102019,7570
sinasc,DTNASC,group,04112010,8306
sinasc,DTNASC,group,04112011,7880
sinasc,DTNASC,group,04112012,5638
sinasc,DTNASC,group,04112013,8711
sinasc,DTNASC,group,04112014,8457
sinasc,DTNASC,group,04112015,8956
sinasc,DTNASC,group,04112016,7447
sinasc,DTNASC,group,04112017,6573
sinasc,DTNASC,group,04112018,5766
sinasc,DTNASC,group,04112019,8109
sinasc,DTNASC,group,04122010,6175
sinasc,DTNASC,group,04122011,5712
sinasc,DTNASC,group,04122012,8068
sinasc,DTNASC,group,04122013,8314
sinasc,DTNASC,group,04122014,8666
sinasc,DTNASC,group,04122015,8299
sinasc,DTNASC,group,04122016,5217
sinasc,DTNASC,group,04122017,8557
sinasc,DTNASC,group,04122018,7982
sinasc,DTNASC,group,04122019,7856
sinasc,DTNASC,group,05012010,8926
sinasc,DTNASC,group,05012011,8820
sinasc,DTNASC,group,05012012,8371
sinasc,DTNASC,group,05012013,6884
sinasc,DTNASC,group,05012014,5990
sinasc,DTNASC,group,05012015,9798
sinasc,DTNASC,group,05012016,9251
sinasc,DTNASC,group,05012017,7910
sinasc,DTNASC,group,05012018,8536
sinasc,DTNASC,group,05012019,6965
sinasc,DTNASC,group,05022010,8634
sinasc,DTNASC,group,05022011,7192
sinasc,DTNASC,group,05022012,6060
sinasc,DTNASC,group,05022013,9174
sinasc,DTNASC,group,05022014,9198
sinasc,DTNASC,group,05022015,9256
sinasc,DTNASC,group,05022016,8867
sinasc,DTNASC,group,05022017,6056
sinasc,DTNASC,group,05022018,9104
sinasc,DTNASC,group,05022019,8697
sinasc,DTNASC,group,05032010,9036
sinasc,DTNASC,group,05032011,7312
sinasc,DTNASC,group,05032012,9798
sinasc,DTNASC,group,05032013,9169
sinasc,DTNASC,group,05032014,8479
sinasc,DTNASC,group,05032015,9686
sinasc,DTNASC,group,05032016,7360
sinasc,DTNASC,group,05032017,6464
sinasc,DTNASC,group,05032018,9533
sinasc,DTNASC,group,05032019,7082
sinasc,DTNASC,group,05042010,9539
sinasc,DTNASC,group,05042011,9319
sinasc,DTNASC,group,05042012,8835
sinasc,DTNASC,group,05042013,9029
sinasc,DTNASC,group,05042014,7165
sinasc,DTNASC,group,05042015,6472
sinasc,DTNASC,group,05042016,9520
sinasc,DTNASC,group,05042017,9308
sinasc,DTNASC,group,05042018,9470
sinasc,DTNASC,group,05042019,8938
sinasc,DTNASC,group,05052010,8942
sinasc,DTNASC,group,05052011,9674
sinasc,DTNASC,group,05052012,7345
sinasc,DTNASC,group,05052013,6428
sinasc,DTNASC,group,05052014,9977
sinasc,DTNASC,group,05052015,9911
sinasc,DTNASC,group,05052016,9252
sinasc,DTNASC,group,05052017,9262
sinasc,DTNASC,group,05052018,7776
sinasc,DTNASC,group,05052019,6426
sinasc,DTNASC,group,05062010,6670
sinasc,DTNASC,group,05062011,6356
sinasc,DTNASC,group,05062012,9195
sinasc,DTNASC,group,05062013,9193
sinasc,DTNASC,group,05062014,9020
sinasc,DTNASC,group,05062015,8248
sinasc,DTNASC,group,05062016,6421
sinasc,DTNASC,group,05062017,9409
sinasc,DTNASC,group,05062018,9253
sinasc,DTNASC,group,05062019,8471
sinasc,DTNASC,group,05072010,9018
sinasc,DTNASC,group,05072011,8937
sinasc,DTNASC,group,05072012,8601
sinasc,DTNASC,group,05072013,8360
sinasc,DTNASC,group,05072014,7021
sinasc,DTNASC,group,05072015,6411
sinasc,DTNASC,group,05072016,8467
sinasc,DTNASC,group,05072017,8889
sinasc,DTNASC,group,05072018,8696
sinasc,DTNASC,group,05072019,7951
sinasc,DTNASC,group,05082010,7916
sinasc,DTNASC,group,05082011,8202
sinasc,DTNASC,group,05082012,5590
sinasc,DTNASC,group,05082013,8796
sinasc,DTNASC,group,05082014,8629
sinasc,DTNASC,group,05082015,8835
sinasc,DTNASC,group,05082016,7984
sinasc,DTNASC,group,05082017,6813
sinasc,DTNASC,group,05082018,6092
sinasc,DTNASC,group,05082019,8481
sinasc,DTNASC,group,05092010,5849
sinasc,DTNASC,group,05092011,8954
sinasc,DTNASC,group,05092012,8817
sinasc,DTNASC,group,05092013,8215
sinasc,DTNASC,group,05092014,8102
sinasc,DTNASC,group,05092015,6957
sinasc,DTNASC,group,05092016,8404
sinasc,DTNASC,group,05092017,9018
sinasc,DTNASC,group,05092018,8833
sinasc,DTNASC,group,05092019,8344
sinasc,DTNASC,group,05102010,8353
sinasc,DTNASC,group,05102011,8185
sinasc,DTNASC,group,05102012,8021
sinasc,DTNASC,group,05102013,6361
sinasc,DTNASC,group,05102014,5497
sinasc,DTNASC,group,05102015,8752
sinasc,DTNASC,group,05102016,7960
sinasc,DTNASC,group,05102017,8159
sinasc,DTNASC,group,05102018,7985
sinasc,DTNASC,group,05102019,6354
sinasc,DTNASC,group,05112010,8229
sinasc,DTNASC,group,05112011,6343
sinasc,DTNASC,group,05112012,8943
sinasc,DTNASC,group,05112013,8480
sinasc,DTNASC,group,05112014,8489
sinasc,DTNASC,group,05112015,8738
sinasc,DTNASC,group,05112016,6109
sinasc,DTNASC,group,05112017,5833
sinasc,DTNASC,group,05112018,8826
sinasc,DTNASC,group,05112019,7708
sinasc,DTNASC,group,05122010,5646
sinasc,DTNASC,group,05122011,8399
sinasc,DTNASC,group,05122012,8394
sinasc,DTNASC,group,05122013,8377
sinasc,DTNASC,group,05122014,8228
sinasc,DTNASC,group,05122015,6711
sinasc,DTNASC,group,05122016,7704
sinasc,DTNASC,group,05122017,8308
sinasc,DTNASC,group,05122018,8089
sinasc,DTNASC,group,05122019,7718
sinasc,DTNASC,group,06012010,8882
sinasc,DTNASC,group,06012011,8446
sinasc,DTNASC,group,06012012,8047
sinasc,DTNASC,group,06012013,6132
sinasc,DTNASC,group,06012014,9165
sinasc,DTNASC,group,06012015,9575
sinasc,DTNASC,group,06012016,9207
sinasc,DTNASC,group,06012017,7720
sinasc,DTNASC,group,06012018,7028
sinasc,DTNASC,group,06012019,6203
sinasc,DTNASC,group,06022010,7352
sinasc,DTNASC,group,06022011,6226
sinasc,DTNASC,group,06022012,8973
sinasc,DTNASC,group,06022013,9356
sinasc,DTNASC,group,06022014,9094
sinasc,DTNASC,group,06022015,8808
sinasc,DTNASC,group,06022016,6918
sinasc,DTNASC,group,06022017,8677
sinasc,DTNASC,group,06022018,9037
sinasc,DTNASC,group,06022019,8503
sinasc,DTNASC,group,06032010,7458
sinasc,DTNASC,group,06032011,6481
sinasc,DTNASC,group,06032012,9286
sinasc,DTNASC,group,06032013,9094
sinasc,DTNASC,group,06032014,9546
sinasc,DTNASC,group,06032015,9377
sinasc,DTNASC,group,06032016,6289
sinasc,DTNASC,group,06032017,9493
sinasc,DTNASC,group,06032018,9253
sinasc,DTNASC,group,06032019,8496
sinasc,DTNASC,group,06042010,9046
sinasc,DTNASC,group,06042011,9225
sinasc,DTNASC,group,06042012,6972
sinasc,DTNASC,group,06042013,7418
sinasc,DTNASC,group,06042014,6380
sinasc,DTNASC,group,06042015,10105
sinasc,DTNASC,group,06042016,9106
sinasc,DTNASC,group,06042017,9113
sinasc,DTNASC,group,06042018,9101
sinasc,DTNASC,group,06042019,7354
sinasc,DTNASC,group,06052010,8848
sinasc,DTNASC,group,06052011,9168
sinasc,DTNASC,group,06052012,6322
sinasc,DTNASC,group,06052013,9657
sinasc,DTNASC,group,06052014,9674
sinasc,DTNASC,group,06052015,9562
sinasc,DTNASC,group,06052016,8822
sinasc,DTNASC,group,06052017,7685
sinasc,DTNASC,group,06052018,6578
sinasc,DTNASC,group,06052019,9187
sinasc,DTNASC,group,06062010,6000
sinasc,DTNASC,group,06062011,9500
sinasc,DTNASC,group,06062012,9243
sinasc,DTNASC,group,06062013,9076
sinasc,DTNASC,group,06062014,8872
sinasc,DTNASC,group,06062015,7154
sinasc,DTNASC,group,06062016,9517
sinasc,DTNASC,group,06062017,9173
sinasc,DTNASC,group,06062018,9235
sinasc,DTNASC,group,06062019,8677
sinasc,DTNASC,group,06072010,8658
sinasc,DTNASC,group,06072011,8772
sinasc,DTNASC,group,06072012,8290
sinasc,DTNASC,group,06072013,6711
sinasc,DTNASC,group,06072014,6126
sinasc,DTNASC,group,06072015,8923
sinasc,DTNASC,group,06072016,8621
sinasc,DTNASC,group,06072017,8525
sinasc,DTNASC,group,06072018,8165
sinasc,DTNASC,group,06072019,6740
sinasc,DTNASC,group,06082010,7783
sinasc,DTNASC,group,06082011,6659
sinasc,DTNASC,group,06082012,8845
sinasc,DTNASC,group,06082013,8426
sinasc,DTNASC,group,06082014,8645
sinasc,DTNASC,group,06082015,8738
sinasc,DTNASC,group,06082016,6462
sinasc,DTNASC,group,06082017,5949
sinasc,DTNASC,group,06082018,8583
sinasc,DTNASC,group,06082019,8225
sinasc,DTNASC,group,06092010,7820
sinasc,DTNASC,group,06092011,8777
sinasc,DTNASC,group,06092012,8605
sinasc,DTNASC,group,06092013,7960
sinasc,DTNASC,group,06092014,6752
sinasc,DTNASC,group,06092015,6104
sinasc,DTNASC,group,06092016,8311
sinasc,DTNASC,group,06092017,8849
sinasc,DTNASC,group,06092018,8823
sinasc,DTNASC,group,06092019,8032
sinasc,DTNASC,group,06102010,8204
sinasc,DTNASC,group,06102011,8016
sinasc,DTNASC,group,06102012,6278
sinasc,DTNASC,group,06102013,5415
sinasc,DTNASC,group,06102014,8557
sinasc,DTNASC,group,06102015,8721
sinasc,DTNASC,group,06102016,7846
sinasc,DTNASC,group,06102017,7976
sinasc,DTNASC,group,06102018,6421
sinasc,DTNASC,group,06102019,5577
sinasc,DTNASC,group,06112010,6775
sinasc,DTNASC,group,06112011,5621
sinasc,DTNASC,group,06112012,8506
sinasc,DTNASC,group,06112013,8387
sinasc,DTNASC,group,06112014,8247
sinasc,DTNASC,group,06112015,8384
sinasc,DTNASC,group,06112016,5173
sinasc,DTNASC,group,06112017,8622
sinasc,DTNASC,group,06112018,8357
sinasc,DTNASC,group,06112019,7564
sinasc,DTNASC,group,06122010,7940
sinasc,DTNASC,group,06122011,8128
sinasc,DTNASC,group,06122012,8099
sinasc,DTNASC,group,06122013,7629
sinasc,DTNASC,group,06122014,6560
sinasc,DTNASC,group,06122015,5837
sinasc,DTNASC,group,06122016,7519
sinasc,DTNASC,group,06122017,8229
sinasc,DTNASC,group,06122018,7943
sinasc,DTNASC,group,06122019,7380
sinasc,DTNASC,group,07012010,8317
sinasc,DTNASC,group,07012011,8140
sinasc,DTNASC,group,07012012,6643
sinasc,DTNASC,group,07012013,8802
sinasc,DTNASC,group,07012014,8711
sinasc,DTNASC,group,07012015,9214
sinasc,DTNASC,group,07012016,8677
sinasc,DTNASC,group,07012017,6403
sinasc,DTNASC,group,07012018,6156
sinasc,DTNASC,group,07012019,8735
sinasc,DTNASC,group,07022010,6284
sinasc,DTNASC,group,07022011,8761
sinasc,DTNASC,group,07022012,9052
sinasc,DTNASC,group,07022013,9279
sinasc,DTNASC,group,07022014,8734
sinasc,DTNASC,group,07022015,7191
sinasc,DTNASC,group,07022016,6049
sinasc,DTNASC,group,07022017,8425
sinasc,DTNASC,group,07022018,9150
sinasc,DTNASC,group,07022019,8421
sinasc,DTNASC,group,07032010,6693
sinasc,DTNASC,group,07032011,7604
sinasc,DTNASC,group,07032012,9077
sinasc,DTNASC,group,07032013,8859
sinasc,DTNASC,group,07032014,9436
sinasc,DTNASC,group,07032015,7789
sinasc,DTNASC,group,07032016,9313
sinasc,DTNASC,group,07032017,9138
sinasc,DTNASC,group,07032018,9017
sinasc,DTNASC,group,07032019,9386
sinasc,DTNASC,group,07042010,8966
sinasc,DTNASC,group,07042011,8869
sinasc,DTNASC,group,07042012,6767
sinasc,DTNASC,group,07042013,6426
sinasc,DTNASC,group,07042014,9705
sinasc,DTNASC,group,07042015,9611
sinasc,DTNASC,group,07042016,9407
sinasc,DTNASC,group,07042017,8968
sinasc,DTNASC,group,07042018,7684
sinasc,DTNASC,group,07042019,6449
sinasc,DTNASC,group,07052010,8588
sinasc,DTNASC,group,07052011,7485
sinasc,DTNASC,group,07052012,9242
sinasc,DTNASC,group,07052013,9180
sinasc,DTNASC,group,07052014,9433
sinasc,DTNASC,group,07052015,9565
sinasc,DTNASC,group,07052016,7239
sinasc,DTNASC,group,07052017,6677
sinasc,DTNASC,group,07052018,9563
sinasc,DTNASC,group,07052019,9043
sinasc,DTNASC,group,07062010,9050
sinasc,DTNASC,group,07062011,9084
sinasc,DTNASC,group,07062012,7297
sinasc,DTNASC,group,07062013,8596
sinasc,DTNASC,group,07062014,7236
sinasc,DTNASC,group,07062015,6316
sinasc,DTNASC,group,07062016,9155
sinasc,DTNASC,group,07062017,9097
sinasc,DTNASC,group,07062018,8842
sinasc,DTNASC,group,07062019,8408
sinasc,DTNASC,group,07072010,8989
sinasc,DTNASC,group,07072011,8939
sinasc,DTNASC,group,07072012,6819
sinasc,DTNASC,group,07072013,5895
sinasc,DTNASC,group,07072014,9788
sinasc,DTNASC,group,07072015,8967
sinasc,DTNASC,group,07072016,8638
sinasc,DTNASC,group,07072017,8832
sinasc,DTNASC,group,07072018,7326
sinasc,DTNASC,group,07072019,5979
sinasc,DTNASC,group,07082010,6552
sinasc,DTNASC,group,07082011,5986
sinasc,DTNASC,group,07082012,8338
sinasc,DTNASC,group,07082013,8355
sinasc,DTNASC,group,07082014,8595
sinasc,DTNASC,group,07082015,8524
sinasc,DTNASC,group,07082016,5693
sinasc,DTNASC,group,07082017,8908
sinasc,DTNASC,group,07082018,8549
sinasc,DTNASC,group,07082019,8123
sinasc,DTNASC,group,07092010,6509
sinasc,DTNASC,group,07092011,6770
sinasc,DTNASC,group,07092012,6697
sinasc,DTNASC,group,07092013,6278
sinasc,DTNASC,group,07092014,5848
sinasc,DTNASC,group,07092015,6961
sinasc,DTNASC,group,07092016,6789
sinasc,DTNASC,group,07092017,7044
sinasc,DTNASC,group,07092018,6945
sinasc,DTNASC,group,07092019,6567
sinasc,DTNASC,group,07102010,8288
sinasc,DTNASC,group,07102011,7742
sinasc,DTNASC,group,07102012,5472
sinasc,DTNASC,group,07102013,8569
sinasc,DTNASC,group,07102014,8259
sinasc,DTNASC,group,07102015,8758
sinasc,DTNASC,group,07102016,7454
sinasc,DTNASC,group,07102017,6380
sinasc,DTNASC,group,07102018,5389
sinasc,DTNASC,group,07102019,8017
sinasc,DTNASC,group,07112010,5682
sinasc,DTNASC,group,07112011,8527
sinasc,DTNASC,group,07112012,8618
sinasc,DTNASC,group,07112013,8284
sinasc,DTNASC,group,07112014,8044
sinasc,DTNASC,group,07112015,6929
sinasc,DTNASC,group,07112016,7730
sinasc,DTNASC,group,07112017,8542
sinasc,DTNASC,group,07112018,8466
sinasc,DTNASC,group,07112019,7632
sinasc,DTNASC,group,07122010,7944
sinasc,DTNASC,group,07122011,8150
sinasc,DTNASC,group,07122012,7771
sinasc,DTNASC,group,07122013,6157
sinasc,DTNASC,group,07122014,5784
sinasc,DTNASC,group,07122015,8536
sinasc,DTNASC,group,07122016,7553
sinasc,DTNASC,group,07122017,8147
sinasc,DTNASC,group,07122018,7876
sinasc,DTNASC,group,07122019,6114
sinasc,DTNASC,group,08012010,8201
sinasc,DTNASC,group,08012011,6607
sinasc,DTNASC,group,08012012,5722
sinasc,DTNASC,group,08012013,8524
sinasc,DTNASC,group,08012014,8541
sinasc,DTNASC,group,08012015,8851
sinasc,DTNASC,group,08012016,8513
sinasc,DTNASC,group,08012017,5490
sinasc,DTNASC,group,08012018,8804
sinasc,DTNASC,group,08012019,8492
sinasc,DTNASC,group,08022010,9225
sinasc,DTNASC,group,08022011,8749
sinasc,DTNASC,group,08022012,8925
sinasc,DTNASC,group,08022013,8832
sinasc,DTNASC,group,08022014,7055
sinasc,DTNASC,group,08022015,6481
sinasc,DTNASC,group,08022016,7615
sinasc,DTNASC,group,08022017,8570
sinasc,DTNASC,group,08022018,9374
sinasc,DTNASC,group,08022019,8707
sinasc,DTNASC,group,08032010,9548
sinasc,DTNASC,group,08032011,6923
sinasc,DTNASC,group,08032012,9396
sinasc,DTNASC,group,08032013,8748
sinasc,DTNASC,group,08032014,7639
sinasc,DTNASC,group,08032015,6954
sinasc,DTNASC,group,08032016,8989
sinasc,DTNASC,group,08032017,9202
sinasc,DTNASC,group,08032018,9117
sinasc,DTNASC,group,08032019,9341
sinasc,DTNASC,group,08042010,8989
sinasc,DTNASC,group,08042011,9032
sinasc,DTNASC,group,08042012,6125
sinasc,DTNASC,group,08042013,9531
sinasc,DTNASC,group,08042014,9434
sinasc,DTNASC,group,08042015,9605
sinasc,DTNASC,group,08042016,9200
sinasc,DTNASC,group,08042017,7519
sinasc,DTNASC,group,08042018,6661
sinasc,DTNASC,group,08042019,9283
sinasc,DTNASC,group,08052010,7283
sinasc,DTNASC,group,08052011,6382
sinasc,DTNASC,group,08052012,9238
sinasc,DTNASC,group,08052013,9311
sinasc,DTNASC,group,08052014,9475
sinasc,DTNASC,group,08052015,9266
sinasc,DTNASC,group,08052016,6162
sinasc,DTNASC,group,08052017,9616
sinasc,DTNASC,group,08052018,9706
sinasc,DTNASC,group,08052019,8997
sinasc,DTNASC,group,08062010,8916
sinasc,DTNASC,group,08062011,9109
sinasc,DTNASC,group,08062012,7730
sinasc,DTNASC,group,08062013,7143
sinasc,DTNASC,group,08062014,6214
sinasc,DTNASC,group,08062015,9640
sinasc,DTNASC,group,08062016,9115
sinasc,DTNASC,group,08062017,9293
sinasc,DTNASC,group,08062018,8860
sinasc,DTNASC,group,08062019,7003
sinasc,DTNASC,group,08072010,8560
sinasc,DTNASC,group,08072011,8529
sinasc,DTNASC,group,08072012,5923
sinasc,DTNASC,group,08072013,9039
sinasc,DTNASC,group,08072014,8600
sinasc,DTNASC,group,08072015,8888
sinasc,DTNASC,group,08072016,8056
sinasc,DTNASC,group,08072017,7063
sinasc,DTNASC,group,08072018,6288
sinasc,DTNASC,group,08072019,8391
sinasc,DTNASC,group,08082010,5725
sinasc,DTNASC,group,08082011,8788
sinasc,DTNASC,group,08082012,8657
sinasc,DTNASC,group,08082013,8451
sinasc,DTNASC,group,08082014,8760
sinasc,DTNASC,group,08082015,6978
sinasc,DTNASC,group,08082016,8625
sinasc,DTNASC,group,08082017,8584
sinasc,DTNASC,group,08082018,8982
sinasc,DTNASC,group,08082019,8423
sinasc,DTNASC,group,08092010,8329
sinasc,DTNASC,group,08092011,8091
sinasc,DTNASC,group,08092012,6376
sinasc,DTNASC,group,08092013,5743
sinasc,DTNASC,group,08092014,9185
sinasc,DTNASC,group,08092015,9182
sinasc,DTNASC,group,08092016,8023
sinasc,DTNASC,group,08092017,7676
sinasc,DTNASC,group,08092018,6442
sinasc,DTNASC,group,08092019,5968
sinasc,DTNASC,group,08102010,8061
sinasc,DTNASC,group,08102011,6371
sinasc,DTNASC,group,08102012,8973
sinasc,DTNASC,group,08102013,8154
sinasc,DTNASC,group,08102014,8397
sinasc,DTNASC,group,08102015,8381
sinasc,DTNASC,group,08102016,6122
sinasc,DTNASC,group,08102017,5677
sinasc,DTNASC,group,08102018,8463
sinasc,DTNASC,group,08102019,7812
sinasc,DTNASC,group,08112010,8292
sinasc,DTNASC,group,08112011,8461
sinasc,DTNASC,group,08112012,8316
sinasc,DTNASC,group,08112013,8095
sinasc,DTNASC,group,08112014,6571
sinasc,DTNASC,group,08112015,5989
sinasc,DTNASC,group,08112016,7535
sinasc,DTNASC,group,08112017,8375
sinasc,DTNASC,group,08112018,8275
sinasc,DTNASC,group,08112019,7576
sinasc,DTNASC,group,08122010,7729
sinasc,DTNASC,group,08122011,7807
sinasc,DTNASC,group,08122012,6475
sinasc,DTNASC,group,08122013,5438
sinasc,DTNASC,group,08122014,8772
sinasc,DTNASC,group,08122015,8184
sinasc,DTNASC,group,08122016,7415
sinasc,DTNASC,group,08122017,7853
sinasc,DTNASC,group,08122018,6468
sinasc,DTNASC,group,08122019,5473
sinasc,DTNASC,group,09012010,6659
sinasc,DTNASC,group,09012011,5967
sinasc,DTNASC,group,09012012,8691
sinasc,DTNASC,group,09012013,8539
sinasc,DTNASC,group,09012014,8606
sinasc,DTNASC,group,09012015,8571
sinasc,DTNASC,group,09012016,6760
sinasc,DTNASC,group,09012017,7891
sinasc,DTNASC,group,09012018,8618
sinasc,DTNASC,group,09012019,8288
sinasc,DTNASC,group,09022010,9120
sinasc,DTNASC,group,09022011,8928
sinasc,DTNASC,group,09022012,8739
sinasc,DTNASC,group,09022013,6803
sinasc,DTNASC,group,09022014,6166
sinasc,DTNASC,group,09022015,9773
sinasc,DTNASC,group,09022016,6853
sinasc,DTNASC,group,09022017,8405
sinasc,DTNASC,group,09022018,8939
sinasc,DTNASC,group,09022019,7028
sinasc,DTNASC,group,09032010,9022
sinasc,DTNASC,group,09032011,8429
sinasc,DTNASC,group,09032012,9068
sinasc,DTNASC,group,09032013,7106
sinasc,DTNASC,group,09032014,6495
sinasc,DTNASC,group,09032015,9890
sinasc,DTNASC,group,09032016,8978
sinasc,DTNASC,group,09032017,9067
sinasc,DTNASC,group,09032018,8767
sinasc,DTNASC,group,09032019,7736
sinasc,DTNASC,group,09042010,8629
sinasc,DTNASC,group,09042011,7287
sinasc,DTNASC,group,09042012,9573
sinasc,DTNASC,group,09042013,9260
sinasc,DTNASC,group,09042014,9336
sinasc,DTNASC,group,09042015,9598
sinasc,DTNASC,group,09042016,7498
sinasc,DTNASC,group,09042017,6590
sinasc,DTNASC,group,09042018,9546
sinasc,DTNASC,group,09042019,8793
sinasc,ESCMAE,count,ESCMAE,29157184
sinasc,ESCMAE,count,,0
sinasc,ESCMAE,group,1,195155
sinasc,ESCMAE,group,2,980164
sinasc,ESCMAE,group,3,5733093
sinasc,ESCMAE,group,4,16485719
sinasc,ESCMAE,group,5,5293980
sinasc,ESCMAE,group,9,469073
sinasc,ESCMAE2010,count,ESCMAE2010,22918982
sinasc,ESCMAE2010,count,,6238202
sinasc,ESCMAE2010,group,0.0,129644
sinasc,ESCMAE2010,group,1.0,1246696
sinasc,ESCMAE2010,group,2.0,5851258
sinasc,ESCMAE2010,group,3.0,11263472
sinasc,ESCMAE2010,group,4.0,1107877
sinasc,ESCMAE2010,group,5.0,3179142
sinasc,ESCMAE2010,group,9.0,140893
sinasc,ESCMAE2010,group,,0
sinasc,ESCMAEAGR1,count,ESCMAEAGR1,20162384
sinasc,ESCMAEAGR1,count,,8994800
sinasc,ESCMAEAGR1,group,0.0,105899
sinasc,ESCMAEAGR1,group,1.0,341622
sinasc,ESCMAEAGR1,group,10.0,167354
sinasc,ESCMAEAGR1,group,11.0,810630
sinasc,ESCMAEAGR1,group,12.0,2690686
sinasc,ESCMAEAGR1,group,2.0,509737
sinasc,ESCMAEAGR1,group,3.0,2228427
sinasc,ESCMAEAGR1,group,4.0,2018121
sinasc,ESCMAEAGR1,group,5.0,2529446
sinasc,ESCMAEAGR1,group,6.0,4773361
sinasc,ESCMAEAGR1,group,7.0,992447
sinasc,ESCMAEAGR1,group,8.0,2872644
sinasc,ESCMAEAGR1,group,9.0,122010
sinasc,ESCMAEAGR1,group,,0
sinasc,ESTCIVMAE,count,ESTCIVMAE,29157184
sinasc,ESTCIVMAE,count,,0
sinasc,ESTCIVMAE,group,1,13029485
sinasc,ESTCIVMAE,group,2,9602891
sinasc,ESTCIVMAE,group,3,53882
sinasc,ESTCIVMAE,group,4,326034
sinasc,ESTCIVMAE,group,5,5804452
sinasc,ESTCIVMAE,group,9,340440
sinasc,GESTACAO,count,GESTACAO,29157184
