res_cod_municipio,int_cod_municipio,records
220275,221120,6
220285,221100,6
220345,221100,6
220350,220330,6
220370,220550,6
220390,220700,6
220400,220400,6
220540,220840,6
220555,220120,6
220630,220330,6
220735,221100,6
220750,220390,6
220793,221060,6
220820,220390,6
220850,220770,6
220865,221060,6
220980,220330,6
220985,221100,6
220997,220840,6
221010,221100,6
221035,221100,6
221035,292600,6
221040,220800,6
221090,221080,6
221100,220620,6
221100,220830,6
221100,221110,6
221150,221100,6
221170,221100,6
230110,230523,6
230350,230523,6
230365,230410,6
230393,230280,6
230420,261220,6
230425,230440,6
230430,230190,6
230440,220840,6
230440,221100,6
230440,230030,6
230440,230100,6
230440,230110,6
230440,230260,6
230500,230440,6
230500,230530,6
230530,230440,6
230550,231400,6
230590,220790,6
230590,230440,6
230590,231100,6
230640,230630,6
230640,231290,6
230730,230430,6
230760,231310,6
230780,230640,6
230780,230765,6
230800,230820,6
230810,230730,6
230830,230730,6
230830,261220,6
231120,230730,6
231140,231030,6
231200,230440,6
231210,230170,6
231240,230428,6
231240,231020,6
231240,231070,6
231310,230870,6
231310,240050,6
231335,230428,6
231335,230765,6
231350,230075,6
231395,231230,6
231410,231230,6
240010,240810,6
240120,240120,6
240145,240810,6
240160,240310,6
240200,240325,6
240200,240800,6
240220,240420,6
240270,240325,6
240310,251140,6
240325,240450,6
240325,240800,6
240390,240050,6
240440,240100,6
240560,241120,6
240570,240890,6
240580,240050,6
240590,240060,6
240620,240830,6
240680,240810,6
240720,240260,6
240750,240450,6
240810,240650,6
240810,241410,6
240810,330170,6
240880,240720,6
240890,240200,6
240910,240830,6
240960,240720,6
241000,240800,6
241020,240050,6
241090,240310,6
241090,241220,6
241142,241120,6
241150,240830,6
241150,530010,6
241280,240810,6
241350,293050,6
241370,241370,6
241415,240380,6
241420,241120,6
241445,240200,6
241450,241450,6
250010,260770,6
250050,251370,6
250060,250400,6
250077,251080,6
250090,250750,6
250110,250630,6
250160,250750,6
250200,250280,6
250200,250400,6
250205,251620,6
250220,250750,6
250230,250400,6
250240,240050,6
250240,251620,6
250260,250400,6
250270,250190,6
250280,250750,6
250350,250600,6
250380,250400,6
250400,261380,6
250430,251390,6
250450,250400,6
250480,240050,6
250523,251370,6
250535,250510,6
250560,250400,6
250600,330170,6
250630,330170,6
250660,250750,6
250670,261460,6
250700,280030,6
250750,260790,6
250770,250750,6
250900,250700,6
250915,250750,6
250937,250750,6
250970,250750,6
250980,251530,6
251000,250750,6
251020,250970,6
251080,251130,6
251090,250750,6
251100,250400,6
251180,250150,6
251190,261160,6
251200,250750,6
251210,251620,6
251276,250690,6
251320,260790,6
251365,250750,6
251396,251080,6
251410,251630,6
251410,261120,6
251440,240050,6
251450,250400,6
251520,251630,6
251530,250400,6
251660,260120,6
251670,251670,6
260010,260600,6
260040,261540,6
260050,270030,6
260070,260345,6
260080,261330,6
260120,261080,6
260140,260600,6
260140,261485,6
260140,270450,6
260190,260005,6
260220,260400,6
260230,260950,6
260250,260410,6
260270,260940,6
260280,211290,6
260280,261100,6
260300,261390,6
260310,260170,6
260320,260960,6
260330,260790,6
260330,260830,6
260330,260960,6
260345,261000,6
260370,260940,6
260390,260600,6
260390,260960,6
260390,261160,6
260400,260850,6
260410,260520,6
260415,261370,6
260430,261400,6
260450,261070,6
260450,261370,6
260480,261540,6
260490,261450,6
260520,261070,6
260570,260160,6
260570,260660,6
260590,260940,6
260590,520110,6
260600,260370,6
260620,260345,6
260620,261060,6
260620,261630,6
260630,260200,6
260640,260600,6
260650,261160,6
260650,261320,6
260670,260790,6
260700,260750,6
260700,261000,6
260700,261390,6
260710,261360,6
260770,260410,6
260770,261640,6
260775,260620,6
260780,261450,6
260790,250750,6
260790,330170,6
260795,260920,6
260810,261060,6
260810,261530,6
260830,260880,6
260830,260960,6
260840,260500,6
260840,260960,6
260850,261070,6
260860,260960,6
260890,260410,6
260890,260540,6
260890,261190,6
260910,260410,6
260940,260890,6
260970,260345,6
260990,260200,6
260990,260410,6
260990,261160,6
261020,260840,6
261020,261330,6
261040,261260,6
261090,260890,6
261110,260570,6
261120,260960,6
261130,261370,6
261150,260960,6
261153,260390,6
261153,260410,6
261153,261220,6
261160,172100,6
261160,270430,6
261160,330170,6
261170,260520,6
261170,260890,6
261180,260120,6
261180,260940,6
261200,260030,6
261200,261370,6
261230,260650,6
261247,251230,6
261255,260110,6
261260,290990,6
261270,260940,6
261280,240050,6
261350,230250,6
261350,261110,6
261350,261640,6
261360,250970,6
261360,261460,6
261390,261160,6
261410,250400,6
261420,260410,6
261450,260345,6
261460,261360,6
261480,261220,6
261510,260240,6
261540,250400,6
261550,260940,6
261580,260750,6
261580,261160,6
261630,261060,6
270010,270030,6
270040,270030,6
270110,270550,6
270150,270070,6
270150,270630,6
270170,270130,6
270200,270430,6
270200,270630,6
270230,270140,6
270230,270770,6
270235,270430,6
270320,270230,6
270360,260140,6
270390,270770,6
270430,280030,6
270470,270030,6
270470,270860,6
270560,270770,6
270600,270570,6
270640,270840,6
270642,270630,6
270670,270630,6
270710,270570,6
270730,270510,6
270820,270430,6
270820,280130,6
270850,270770,6
270880,270630,6
270900,270910,6
280030,280570,6
280120,290160,6
280140,280130,6
280220,280480,6
280330,280450,6
280370,280350,6
280410,280350,6
280420,280480,6
280450,280570,6
280510,280290,6
280540,280350,6
280570,280290,6
280670,280130,6
290070,292100,6
290080,291560,6
290100,292850,6
290150,292740,6
290190,280350,6
290195,291390,6
290270,291920,6
290390,292370,6
290460,290200,6
290470,291360,6
290475,293360,6
290520,292020,6
290520,293105,6
290540,292870,6
290590,292440,6
290600,291750,6
290600,292740,6
290620,293080,6
290620,510020,6
290650,291920,6
290670,292450,6
290680,290160,6
290680,291070,6
290790,291080,6
290810,520080,6
290890,290850,6
290890,291450,6
290920,280350,6
290930,290390,6
290970,292890,6
291000,291480,6
291050,292100,6
291080,292860,6
291080,292900,6
291100,291350,6
291110,170700,6
291120,292740,6
291170,290390,6
291170,290520,6
291240,291535,6
291270,290240,6
291300,291980,6
291320,290390,6
291345,291270,6
291350,292510,6
291360,291390,6
291430,293340,6
291440,293080,6
291450,290070,6
291460,291080,6
291480,291072,6
291535,290270,6
291560,292110,6
291560,292530,6
291640,291390,6
291640,292740,6
291680,291072,6
291760,292050,6
291810,280290,6
291820,291800,6
291850,290760,6
291880,290980,6
291910,292740,6
291955,290390,6
291960,292480,6
291980,293330,6
291990,290020,6
291992,290570,6
292020,290390,6
292070,293230,6
292080,291190,6
292120,293310,6
292130,291800,6
292130,292240,6
292170,292335,6
292190,292430,6
292205,291080,6
292240,291820,6
292260,292740,6
292270,291800,6
292273,292980,6
292310,292520,6
292320,292990,6
292370,291955,6
292430,290400,6
292460,291750,6
292467,292870,6
292510,292500,6
292520,291005,6
292580,291085,6
292580,292525,6
292593,293060,6
292595,292850,6
292650,280350,6
292740,280210,6
292740,291750,6
292740,292630,6
292740,292900,6
292760,280030,6
292780,291230,6
292800,293050,6
292810,290910,6
292810,292820,6
292820,292740,6
292840,220320,6
292850,292595,6
292860,280030,6
292860,291992,6
292870,293290,6
292920,291080,6
292950,293070,6
292980,261110,6
293010,292460,6
293015,292810,6
293020,293360,6
293050,290327,6
293070,290650,6
293080,292990,6
293090,292810,6
293120,291120,6
293120,292740,6
293190,292150,6
293210,290430,6
293220,291490,6
293230,290240,6
293230,291270,6
293260,290660,6
293320,292530,6
293340,292720,6
293340,293280,6
293350,291390,6
310090,310620,6
310100,313330,6
310100,316860,6
310150,315410,6
310150,330120,6
310240,310620,6
310270,315700,6
310360,310750,6
310400,312950,6
310440,313670,6
310450,310930,6
310450,314700,6
310470,312770,6
310490,312080,6
310520,313470,6
310560,311320,6
310620,312090,6
310620,313270,6
310620,313670,6
310750,313860,6
310800,310560,6
310890,315250,6
310980,311260,6
311000,313170,6
311080,312770,6
311100,315580,6
311160,313820,6
311210,313940,6
311270,310860,6
311310,310560,6
311340,312770,6
311350,311350,6
311450,313220,6
311535,313170,6
311535,314000,6
311560,313880,6
311650,310730,6
311680,310620,6
311700,316860,6
311730,317020,6
311750,314930,6
311800,312160,6
311860,310730,6
311860,312770,6
312020,313820,6
312083,313960,6
312160,316710,6
312210,314150,6
312247,530010,6
312290,313670,6
312320,313880,6
312610,314650,6
312610,315150,6
312620,170950,6
312650,317160,6
312680,312770,6
312720,310620,6
312810,310190,6
312920,311070,6
312990,311030,6
313030,310620,6
313050,317070,6
313055,313130,6
313115,313120,6
313170,313620,6
313190,313130,6
313210,310860,6
313210,313510,6
313310,314760,6
313350,320150,6
313400,315700,6
313470,316860,6
313480,313480,6
313510,313930,6
313550,317130,6
313580,310620,6
313665,311860,6
313670,315410,6
313670,316990,6
313740,311320,6
313770,310620,6
313780,315250,6
313820,314990,6
313830,310620,6
313835,310620,6
313920,311230,6
314055,312770,6
314060,316710,6
314090,310620,6
314090,311330,6
314090,312200,6
314190,316370,6
314220,313670,6
314380,355210,6
314435,312770,6
314470,316870,6
314520,313380,6
314530,313230,6
314530,313920,6
314630,310620,6
314700,317020,6
314760,351340,6
314800,317020,6
314870,310620,6
314870,316860,6
314990,310160,6
314995,316840,6
315080,314000,6
315110,315410,6
315213,314330,6
315360,310620,6
315400,313940,6
315760,314330,6
315770,210596,6
315935,313130,6
315940,313670,6
316040,312610,6
316040,313720,6
316070,310560,6
316230,313900,6
316257,320090,6
316270,314330,6
316420,317052,6
316430,314790,6
316500,315420,6
316550,316840,6
316870,311940,6
316940,310620,6
316940,316370,6
316960,314810,6
316990,317200,6
317020,314330,6
317070,310160,6
317107,310620,6
317130,316990,6
317160,310650,6
320060,291560,6
320090,320500,6
320090,320520,6
320115,320245,6
320130,291560,6
320130,313770,6
320130,320460,6
320140,320370,6
320170,320520,6
320245,320500,6
320250,320530,6
320265,320530,6
320270,320455,6
320330,317200,6
320400,320090,6
320450,320500,6
320490,320520,6
320500,313770,6
320500,315430,6
320500,320450,6
320503,320140,6
320520,240810,6
330010,320245,6
330015,330210,6
330020,330025,6
330023,330240,6
330030,330320,6
330045,330260,6
330045,330360,6
330060,330240,6
330080,330185,6
330100,320490,6
330150,293330,6
330170,330130,6
330170,330185,6
330170,330200,6
330190,330250,6
330200,330170,6
330220,330300,6
330250,330350,6
330285,330555,6
330350,330130,6
330350,330400,6
330385,330360,6
330400,330555,6
330410,330310,6
330430,330455,6
330452,330490,6
330452,330520,6
330455,130260,6
330455,211250,6
330455,312770,6
330455,330270,6
330460,330340,6
330470,330015,6
330475,330500,6
330520,330130,6
330550,330070,6
330555,330620,6
330570,330120,6
330575,330080,6
330580,330080,6
330580,330170,6
330580,330510,6
330580,330550,6
350220,352390,6
350280,350650,6
350380,353080,6
350390,351380,6
350410,350960,6
350410,352590,6
350420,352480,6
350420,353260,6
350480,353030,6
350570,220770,6
350600,351910,6
350600,352710,6
350600,355030,6
350650,354980,6
350680,350680,6
350730,350600,6
350945,352390,6
350950,353710,6
351030,352390,6
351100,352044,6
351150,352640,6
351190,351190,6
351250,353730,6
351260,350750,6
351320,353630,6
351370,354070,6
351390,350950,6
351410,350600,6
351620,355030,6
351630,350920,6
351630,351880,6
351640,350570,6
351640,350960,6
351640,351880,6
351640,353440,6
351640,510340,6
351740,354980,6
351880,330170,6
351880,354990,6
351905,350450,6
351907,290160,6
351907,350160,6
351960,352270,6
351960,354890,6
351970,355030,6
352000,350750,6
352050,355030,6
352090,355720,6
352210,355100,6
352240,355030,6
352330,354260,6
352380,351080,6
352430,351860,6
352470,355240,6
352585,352390,6
352600,351440,6
352690,350160,6
352840,350570,6
353000,355710,6
353070,352260,6
353110,351350,6
353230,354990,6
353286,353260,6
353320,353010,6
353390,351110,6
353440,220230,6
353440,350900,6
353440,351380,6
353440,352210,6
353480,520110,6
353550,352880,6
353657,351450,6
353720,353620,6
353800,355030,6
353890,350750,6
353910,353440,6
353930,353870,6
354025,354980,6
354190,352720,6
354190,355410,6
354300,351760,6
354340,220620,6
354340,220770,6
354340,350590,6
354390,350950,6
354390,353870,6
354400,291470,6
354425,354140,6
354480,353350,6
354580,353870,6
354600,354990,6
354730,351630,6
354860,353800,6
354890,350320,6
354900,520110,6
354910,355170,6
354940,354340,6
354990,355410,6
355030,211250,6
355030,220830,6
355030,320120,6
355030,320150,6
355030,352260,6
355030,355410,6
355070,351870,6
355070,353800,6
355080,354970,6
355110,354530,6
355130,354980,6
355200,352720,6
355220,352230,6
355270,351960,6
355280,351060,6
355300,351540,6
355360,354970,6
355520,353260,6
355540,330380,6
355600,354980,6
355620,355240,6
355640,354910,6
355700,355030,6
355730,350950,6
410060,411690,6
410080,410370,6
410100,412140,6
410110,410240,6
410140,410150,6
410200,411275,6
410250,412720,6
410340,410510,6
410360,410640,6
410400,411915,6
410430,410400,6
410480,410840,6
410550,412625,6
410660,412260,6
410690,410440,6
410690,410765,6
410780,410060,6
410830,410690,6
410940,410480,6
410960,410420,6
411030,410670,6
411110,412625,6
411150,411450,6
411200,410490,6
411230,320320,6
411330,410690,6
411370,410640,6
411420,411310,6
411520,412535,6
411560,411580,6
411730,410700,6
411810,411810,6
411840,412625,6
411915,411990,6
411940,411200,6
411960,411450,6
411960,411727,6
412000,410370,6
412060,411990,6
412080,410420,6
412085,412085,6
412090,410840,6
412120,412550,6
412140,412380,6
412150,412200,6
412170,410440,6
412170,411070,6
412240,410150,6
412300,412140,6
412310,410240,6
412350,410830,6
412400,412660,6
412460,410550,6
412530,412530,6
412535,410050,6
412550,291480,6
412575,412575,6
412650,410280,6
412710,410700,6
412740,350610,6
412750,411070,6
412780,411920,6
412796,411070,6
412810,412535,6
420180,420690,6
420190,420690,6
420200,420930,6
420207,420700,6
420207,432150,6
420215,292530,6
420240,420910,6
420260,420540,6
420280,421170,6
420300,421930,6
420360,420390,6
420417,420100,6
420420,431410,6
420435,421970,6
420460,420930,6
420490,313240,6
420500,421950,6
420540,420820,6
420540,500270,6
420560,421950,6
420570,420230,6
420590,421480,6
420660,420500,6
420750,420540,6
420810,421580,6
420830,420910,6
420840,421950,6
420910,355030,6
420910,411820,6
420910,420820,6
420910,421660,6
420930,420540,6
420940,420460,6
421000,420890,6
421100,420420,6
421105,420360,6
421130,421660,6
421170,420960,6
421230,421870,6
421280,420890,6
421370,420930,6
421430,420230,6
421490,421870,6
421510,420690,6
421535,420420,6
421545,420140,6
421555,420765,6
421580,420540,6
421630,420200,6
421680,420480,6
421725,420230,6
421800,420820,6
421850,420040,6
421880,420700,6
421940,421530,6
421985,420430,6
430066,431410,6
430070,430140,6
430070,430780,6
430070,431490,6
430130,431690,6
430185,431490,6
430240,430680,6
430260,430400,6
430300,430160,6
430300,431410,6
430340,431410,6
430350,431440,6
430350,431880,6
430370,431750,6
430390,431870,6
430390,432160,6
430435,431440,6
430440,430210,6
430460,431340,6
430510,430790,6
430520,430950,6
430537,430700,6
430605,431460,6
430640,430390,6
430640,430760,6
430640,430770,6
430655,430463,6
430673,431720,6
430680,431410,6
430690,431410,6
430700,430090,6
430730,431410,6
430755,431490,6
430820,430790,6
430930,432160,6
430970,431780,6
430990,432090,6
431010,430310,6
431055,431690,6
431060,430040,6
431060,431750,6
431162,431340,6
431180,291480,6
431238,430510,6
431247,431340,6
431250,431365,6
431320,430390,6
431390,431750,6
431405,430060,6
431405,430770,6
431406,430300,6
431406,431490,6
431450,430003,6
431490,355030,6
431490,420540,6
431490,430510,6
431490,432150,6
431535,431410,6
431570,430780,6
431590,431750,6
431640,431710,6
431640,431830,6
431645,430610,6
431700,430280,6
431700,431490,6
431720,431750,6
431800,431410,6
431800,431490,6
431800,432240,6
431830,431750,6
431860,431130,6
431880,431100,6
431910,431910,6
431990,430060,6
431990,431405,6
432000,430920,6
432067,431490,6
432135,431690,6
432145,430210,6
432195,431610,6
432255,431180,6
432260,430310,6
432260,430460,6
432350,431410,6
500090,500210,6
500150,500769,6
500190,354140,6
500230,353540,6
500240,500060,6
500260,500769,6
500270,355030,6
500270,500660,6
500270,500830,6
500280,500500,6
500370,500660,6
500480,500370,6
500515,500635,6
500625,500380,6
500769,500330,6
500780,500100,6
500780,500270,6
510060,210270,6
510120,510760,6
510180,520870,6
510185,510718,6
510320,510792,6
510335,510180,6
510350,510622,6
510510,510790,6
510515,510337,6
510530,510335,6
510560,510790,6
510560,510792,6
510615,510337,6
510619,510642,6
510622,510350,6
510626,510279,6
510627,510340,6
510730,510622,6
510760,510480,6
510779,510628,6
510780,510780,6
510787,110030,6
510805,510560,6
510810,510420,6
510840,510267,6
510895,510629,6
520020,520870,6
520025,520110,6
520025,520870,6
520055,522160,6
520140,520450,6
520140,521460,6
520530,521308,6
520620,520870,6
520735,520870,6
520750,520870,6
520790,522220,6
520870,210405,6
520990,520080,6
520993,522205,6
521040,521000,6
521040,522140,6
521120,520540,6
521150,520910,6
521220,520380,6
521230,522045,6
521250,315120,6
521270,520870,6
521370,521020,6
521400,520890,6
521440,521910,6
521480,410480,6
521540,521450,6
521740,520140,6
521830,520080,6
