,Arquivo,UF,Ano,Mês,Parto,Linhas,Colunas
6723,SC_2021_05_nat_2391_221.jay,SC,2021,5,nat,2391,221
6715,SC_2021_06_cir_1544_221.jay,SC,2021,6,cir,1544,221
6714,SC_2021_06_nat_2155_221.jay,SC,2021,6,nat,2155,221
6711,SC_2021_07_cir_1415_221.jay,SC,2021,7,cir,1415,221
6710,SC_2021_07_nat_2032_221.jay,SC,2021,7,nat,2032,221
2648,SE_2008_01_cir_374_198.jay,SE,2008,1,cir,374,198
2649,SE_2008_01_nat_1486_198.jay,SE,2008,1,nat,1486,198
2641,SE_2008_02_cir_374_198.jay,SE,2008,2,cir,374,198
2640,SE_2008_02_nat_1721_198.jay,SE,2008,2,nat,1721,198
2646,SE_2008_03_cir_527_198.jay,SE,2008,3,cir,527,198
2647,SE_2008_03_nat_2015_198.jay,SE,2008,3,nat,2015,198
2637,SE_2008_04_cir_502_198.jay,SE,2008,4,cir,502,198
2636,SE_2008_04_nat_2207_198.jay,SE,2008,4,nat,2207,198
2650,SE_2008_05_cir_566_198.jay,SE,2008,5,cir,566,198
2651,SE_2008_05_nat_2269_198.jay,SE,2008,5,nat,2269,198
2639,SE_2008_06_cir_573_198.jay,SE,2008,6,cir,573,198
2638,SE_2008_06_nat_2092_198.jay,SE,2008,6,nat,2092,198
2634,SE_2008_07_cir_563_198.jay,SE,2008,7,cir,563,198
2635,SE_2008_07_nat_2173_198.jay,SE,2008,7,nat,2173,198
2644,SE_2008_08_cir_454_198.jay,SE,2008,8,cir,454,198
2645,SE_2008_08_nat_1684_198.jay,SE,2008,8,nat,1684,198
2630,SE_2008_09_cir_714_198.jay,SE,2008,9,cir,714,198
2631,SE_2008_09_nat_2461_198.jay,SE,2008,9,nat,2461,198
2632,SE_2008_10_cir_562_198.jay,SE,2008,10,cir,562,198
2633,SE_2008_10_nat_1901_198.jay,SE,2008,10,nat,1901,198
2652,SE_2008_11_cir_530_198.jay,SE,2008,11,cir,530,198
2653,SE_2008_11_nat_1919_198.jay,SE,2008,11,nat,1919,198
2642,SE_2008_12_cir_452_198.jay,SE,2008,12,cir,452,198
2643,SE_2008_12_nat_1640_198.jay,SE,2008,12,nat,1640,198
2697,SE_2009_01_cir_479_198.jay,SE,2009,1,cir,479,198
2696,SE_2009_01_nat_1920_198.jay,SE,2009,1,nat,1920,198
2689,SE_2009_02_cir_401_198.jay,SE,2009,2,cir,401,198
2688,SE_2009_02_nat_1474_198.jay,SE,2009,2,nat,1474,198
2694,SE_2009_03_cir_508_198.jay,SE,2009,3,cir,508,198
2695,SE_2009_03_nat_1942_198.jay,SE,2009,3,nat,1942,198
2684,SE_2009_04_cir_608_198.jay,SE,2009,4,cir,608,198
2685,SE_2009_04_nat_2208_198.jay,SE,2009,4,nat,2208,198
2699,SE_2009_05_cir_647_198.jay,SE,2009,5,cir,647,198
2698,SE_2009_05_nat_2428_198.jay,SE,2009,5,nat,2428,198
2687,SE_2009_06_cir_541_198.jay,SE,2009,6,cir,541,198
2686,SE_2009_06_nat_2057_198.jay,SE,2009,6,nat,2057,198
2682,SE_2009_07_cir_545_198.jay,SE,2009,7,cir,545,198
2683,SE_2009_07_nat_2051_198.jay,SE,2009,7,nat,2051,198
2692,SE_2009_08_cir_469_198.jay,SE,2009,8,cir,469,198
2693,SE_2009_08_nat_1599_198.jay,SE,2009,8,nat,1599,198
2679,SE_2009_09_cir_547_198.jay,SE,2009,9,cir,547,198
2678,SE_2009_09_nat_1923_198.jay,SE,2009,9,nat,1923,198
2681,SE_2009_10_cir_458_198.jay,SE,2009,10,cir,458,198
2680,SE_2009_10_nat_1678_198.jay,SE,2009,10,nat,1678,198
2701,SE_2009_11_cir_513_198.jay,SE,2009,11,cir,513,198
2700,SE_2009_11_nat_1712_198.jay,SE,2009,11,nat,1712,198
2691,SE_2009_12_cir_403_198.jay,SE,2009,12,cir,403,198
2690,SE_2009_12_nat_1538_198.jay,SE,2009,12,nat,1538,198
2831,SE_2010_01_cir_449_198.jay,SE,2010,1,cir,449,198
2830,SE_2010_01_nat_1593_198.jay,SE,2010,1,nat,1593,198
2822,SE_2010_02_cir_374_198.jay,SE,2010,2,cir,374,198
2823,SE_2010_02_nat_1529_198.jay,SE,2010,2,nat,1529,198
2829,SE_2010_03_cir_433_198.jay,SE,2010,3,cir,433,198
2828,SE_2010_03_nat_1665_198.jay,SE,2010,3,nat,1665,198
2819,SE_2010_04_cir_513_198.jay,SE,2010,4,cir,513,198
2818,SE_2010_04_nat_1882_198.jay,SE,2010,4,nat,1882,198
2833,SE_2010_05_cir_541_198.jay,SE,2010,5,cir,541,198
2832,SE_2010_05_nat_1852_198.jay,SE,2010,5,nat,1852,198
2820,SE_2010_06_cir_515_198.jay,SE,2010,6,cir,515,198
2821,SE_2010_06_nat_1767_198.jay,SE,2010,6,nat,1767,198
2817,SE_2010_07_cir_548_198.jay,SE,2010,7,cir,548,198
2816,SE_2010_07_nat_1983_198.jay,SE,2010,7,nat,1983,198
2827,SE_2010_08_cir_468_198.jay,SE,2010,8,cir,468,198
2826,SE_2010_08_nat_1683_198.jay,SE,2010,8,nat,1683,198
2813,SE_2010_09_cir_513_198.jay,SE,2010,9,cir,513,198
2812,SE_2010_09_nat_1847_198.jay,SE,2010,9,nat,1847,198
2815,SE_2010_10_cir_502_198.jay,SE,2010,10,cir,502,198
2814,SE_2010_10_nat_1654_198.jay,SE,2010,10,nat,1654,198
2834,SE_2010_11_cir_488_198.jay,SE,2010,11,cir,488,198
2835,SE_2010_11_nat_1726_198.jay,SE,2010,11,nat,1726,198
2825,SE_2010_12_cir_432_198.jay,SE,2010,12,cir,432,198
2824,SE_2010_12_nat_1516_198.jay,SE,2010,12,nat,1516,198
2744,SE_2011_01_cir_507_207.jay,SE,2011,1,cir,507,207
2745,SE_2011_01_nat_1661_207.jay,SE,2011,1,nat,1661,207
2737,SE_2011_02_cir_409_207.jay,SE,2011,2,cir,409,207
2736,SE_2011_02_nat_1493_207.jay,SE,2011,2,nat,1493,207
2742,SE_2011_03_cir_470_207.jay,SE,2011,3,cir,470,207
2743,SE_2011_03_nat_1757_207.jay,SE,2011,3,nat,1757,207
2733,SE_2011_04_cir_437_207.jay,SE,2011,4,cir,437,207
2732,SE_2011_04_nat_1666_207.jay,SE,2011,4,nat,1666,207
2747,SE_2011_05_cir_528_207.jay,SE,2011,5,cir,528,207
2746,SE_2011_05_nat_1918_207.jay,SE,2011,5,nat,1918,207
2734,SE_2011_06_cir_545_207.jay,SE,2011,6,cir,545,207
2735,SE_2011_06_nat_2018_207.jay,SE,2011,6,nat,2018,207
2731,SE_2011_07_cir_490_207.jay,SE,2011,7,cir,490,207
2730,SE_2011_07_nat_1852_207.jay,SE,2011,7,nat,1852,207
2740,SE_2011_08_cir_517_207.jay,SE,2011,8,cir,517,207
2741,SE_2011_08_nat_1764_207.jay,SE,2011,8,nat,1764,207
2726,SE_2011_09_cir_541_207.jay,SE,2011,9,cir,541,207
2727,SE_2011_09_nat_1905_207.jay,SE,2011,9,nat,1905,207
2729,SE_2011_10_cir_486_207.jay,SE,2011,10,cir,486,207
2728,SE_2011_10_nat_1631_207.jay,SE,2011,10,nat,1631,207
2748,SE_2011_11_cir_505_207.jay,SE,2011,11,cir,505,207
2749,SE_2011_11_nat_1615_207.jay,SE,2011,11,nat,1615,207
2738,SE_2011_12_cir_493_207.jay,SE,2011,12,cir,493,207
2739,SE_2011_12_nat_1506_207.jay,SE,2011,12,nat,1506,207
2927,SE_2012_01_cir_463_207.jay,SE,2012,1,cir,463,207
2926,SE_2012_01_nat_1515_207.jay,SE,2012,1,nat,1515,207
2919,SE_2012_02_cir_442_207.jay,SE,2012,2,cir,442,207
2918,SE_2012_02_nat_1437_207.jay,SE,2012,2,nat,1437,207
2925,SE_2012_03_cir_539_207.jay,SE,2012,3,cir,539,207
2924,SE_2012_03_nat_1627_207.jay,SE,2012,3,nat,1627,207
2915,SE_2012_04_cir_473_207.jay,SE,2012,4,cir,473,207
2914,SE_2012_04_nat_1735_207.jay,SE,2012,4,nat,1735,207
2929,SE_2012_05_cir_396_207.jay,SE,2012,5,cir,396,207
2928,SE_2012_05_nat_1718_207.jay,SE,2012,5,nat,1718,207
2917,SE_2012_06_cir_650_207.jay,SE,2012,6,cir,650,207
2916,SE_2012_06_nat_2066_207.jay,SE,2012,6,nat,2066,207
2913,SE_2012_07_cir_552_207.jay,SE,2012,7,cir,552,207
2912,SE_2012_07_nat_1770_207.jay,SE,2012,7,nat,1770,207
2922,SE_2012_08_cir_535_207.jay,SE,2012,8,cir,535,207
2923,SE_2012_08_nat_1653_207.jay,SE,2012,8,nat,1653,207
2909,SE_2012_09_cir_415_207.jay,SE,2012,9,cir,415,207
2908,SE_2012_09_nat_1335_207.jay,SE,2012,9,nat,1335,207
2911,SE_2012_10_cir_559_207.jay,SE,2012,10,cir,559,207
2910,SE_2012_10_nat_1695_207.jay,SE,2012,10,nat,1695,207
2930,SE_2012_11_cir_445_207.jay,SE,2012,11,cir,445,207
2931,SE_2012_11_nat_1507_207.jay,SE,2012,11,nat,1507,207
2920,SE_2012_12_cir_444_207.jay,SE,2012,12,cir,444,207
2921,SE_2012_12_nat_1482_207.jay,SE,2012,12,nat,1482,207
2624,SE_2013_01_cir_525_210.jay,SE,2013,1,cir,525,210
2625,SE_2013_01_nat_1608_210.jay,SE,2013,1,nat,1608,210
2617,SE_2013_02_cir_504_210.jay,SE,2013,2,cir,504,210
2616,SE_2013_02_nat_1527_210.jay,SE,2013,2,nat,1527,210
2622,SE_2013_03_cir_560_210.jay,SE,2013,3,cir,560,210
2623,SE_2013_03_nat_1733_210.jay,SE,2013,3,nat,1733,210
2613,SE_2013_04_cir_537_210.jay,SE,2013,4,cir,537,210
2612,SE_2013_04_nat_1558_210.jay,SE,2013,4,nat,1558,210
2627,SE_2013_05_cir_588_210.jay,SE,2013,5,cir,588,210
2626,SE_2013_05_nat_1757_210.jay,SE,2013,5,nat,1757,210
2614,SE_2013_06_cir_538_210.jay,SE,2013,6,cir,538,210
2615,SE_2013_06_nat_1740_210.jay,SE,2013,6,nat,1740,210
2610,SE_2013_07_cir_562_210.jay,SE,2013,7,cir,562,210
2611,SE_2013_07_nat_1716_210.jay,SE,2013,7,nat,1716,210
2621,SE_2013_08_cir_561_210.jay,SE,2013,8,cir,561,210
2620,SE_2013_08_nat_1539_210.jay,SE,2013,8,nat,1539,210
2606,SE_2013_09_cir_505_210.jay,SE,2013,9,cir,505,210
2607,SE_2013_09_nat_1505_210.jay,SE,2013,9,nat,1505,210
2609,SE_2013_10_cir_448_210.jay,SE,2013,10,cir,448,210
2608,SE_2013_10_nat_1351_210.jay,SE,2013,10,nat,1351,210
2629,SE_2013_11_cir_487_210.jay,SE,2013,11,cir,487,210
2628,SE_2013_11_nat_1475_210.jay,SE,2013,11,nat,1475,210
2619,SE_2013_12_cir_468_210.jay,SE,2013,12,cir,468,210
2618,SE_2013_12_nat_1369_210.jay,SE,2013,12,nat,1369,210
2903,SE_2014_01_cir_532_237.jay,SE,2014,1,cir,532,237
2902,SE_2014_01_nat_1559_237.jay,SE,2014,1,nat,1559,237
2894,SE_2014_02_cir_462_237.jay,SE,2014,2,cir,462,237
2895,SE_2014_02_nat_1310_237.jay,SE,2014,2,nat,1310,237
2900,SE_2014_03_cir_565_237.jay,SE,2014,3,cir,565,237
2901,SE_2014_03_nat_1586_237.jay,SE,2014,3,nat,1586,237
2891,SE_2014_04_cir_541_237.jay,SE,2014,4,cir,541,237
2890,SE_2014_04_nat_1493_237.jay,SE,2014,4,nat,1493,237
2905,SE_2014_05_cir_596_237.jay,SE,2014,5,cir,596,237
2904,SE_2014_05_nat_1667_237.jay,SE,2014,5,nat,1667,237
2892,SE_2014_06_cir_575_237.jay,SE,2014,6,cir,575,237
2893,SE_2014_06_nat_1622_237.jay,SE,2014,6,nat,1622,237
2889,SE_2014_07_cir_560_237.jay,SE,2014,7,cir,560,237
2888,SE_2014_07_nat_1559_237.jay,SE,2014,7,nat,1559,237
2899,SE_2014_08_cir_559_237.jay,SE,2014,8,cir,559,237
2898,SE_2014_08_nat_1556_237.jay,SE,2014,8,nat,1556,237
2885,SE_2014_09_cir_544_237.jay,SE,2014,9,cir,544,237
2884,SE_2014_09_nat_1570_237.jay,SE,2014,9,nat,1570,237
2886,SE_2014_10_cir_437_237.jay,SE,2014,10,cir,437,237
2887,SE_2014_10_nat_1294_237.jay,SE,2014,10,nat,1294,237
2907,SE_2014_11_cir_457_237.jay,SE,2014,11,cir,457,237
2906,SE_2014_11_nat_1316_237.jay,SE,2014,11,nat,1316,237
2897,SE_2014_12_cir_395_237.jay,SE,2014,12,cir,395,237
2896,SE_2014_12_nat_1219_237.jay,SE,2014,12,nat,1219,237
2720,SE_2015_01_cir_520_237.jay,SE,2015,1,cir,520,237
2721,SE_2015_01_nat_1481_237.jay,SE,2015,1,nat,1481,237
2712,SE_2015_02_cir_446_237.jay,SE,2015,2,cir,446,237
2713,SE_2015_02_nat_1330_237.jay,SE,2015,2,nat,1330,237
2719,SE_2015_03_cir_510_237.jay,SE,2015,3,cir,510,237
2718,SE_2015_03_nat_1625_237.jay,SE,2015,3,nat,1625,237
2709,SE_2015_04_cir_511_237.jay,SE,2015,4,cir,511,237
2708,SE_2015_04_nat_1569_237.jay,SE,2015,4,nat,1569,237
2723,SE_2015_05_cir_526_237.jay,SE,2015,5,cir,526,237
2722,SE_2015_05_nat_1565_237.jay,SE,2015,5,nat,1565,237
2710,SE_2015_06_cir_515_237.jay,SE,2015,6,cir,515,237
2711,SE_2015_06_nat_1482_237.jay,SE,2015,6,nat,1482,237
2707,SE_2015_07_cir_507_237.jay,SE,2015,7,cir,507,237
2706,SE_2015_07_nat_1581_237.jay,SE,2015,7,nat,1581,237
2716,SE_2015_08_cir_479_237.jay,SE,2015,8,cir,479,237
2717,SE_2015_08_nat_1384_237.jay,SE,2015,8,nat,1384,237
2703,SE_2015_09_cir_478_237.jay,SE,2015,9,cir,478,237
2702,SE_2015_09_nat_1397_237.jay,SE,2015,9,nat,1397,237
2704,SE_2015_10_cir_477_237.jay,SE,2015,10,cir,477,237
2705,SE_2015_10_nat_1338_237.jay,SE,2015,10,nat,1338,237
2725,SE_2015_11_cir_466_237.jay,SE,2015,11,cir,466,237
2724,SE_2015_11_nat_1318_237.jay,SE,2015,11,nat,1318,237
2715,SE_2015_12_cir_398_237.jay,SE,2015,12,cir,398,237
2714,SE_2015_12_nat_1176_237.jay,SE,2015,12,nat,1176,237
2673,SE_2016_01_cir_412_237.jay,SE,2016,1,cir,412,237
2672,SE_2016_01_nat_1274_237.jay,SE,2016,1,nat,1274,237
2664,SE_2016_02_cir_407_237.jay,SE,2016,2,cir,407,237
2665,SE_2016_02_nat_1186_237.jay,SE,2016,2,nat,1186,237
2671,SE_2016_03_cir_441_237.jay,SE,2016,3,cir,441,237
2670,SE_2016_03_nat_1355_237.jay,SE,2016,3,nat,1355,237
2661,SE_2016_04_cir_448_237.jay,SE,2016,4,cir,448,237
2660,SE_2016_04_nat_1394_237.jay,SE,2016,4,nat,1394,237
2675,SE_2016_05_cir_475_237.jay,SE,2016,5,cir,475,237
2674,SE_2016_05_nat_1387_237.jay,SE,2016,5,nat,1387,237
2663,SE_2016_06_cir_507_237.jay,SE,2016,6,cir,507,237
2662,SE_2016_06_nat_1478_237.jay,SE,2016,6,nat,1478,237
2659,SE_2016_07_cir_473_237.jay,SE,2016,7,cir,473,237
2658,SE_2016_07_nat_1429_237.jay,SE,2016,7,nat,1429,237
2669,SE_2016_08_cir_443_237.jay,SE,2016,8,cir,443,237
2668,SE_2016_08_nat_1248_237.jay,SE,2016,8,nat,1248,237
2655,SE_2016_09_cir_404_237.jay,SE,2016,9,cir,404,237
2654,SE_2016_09_nat_1166_237.jay,SE,2016,9,nat,1166,237
2657,SE_2016_10_cir_382_237.jay,SE,2016,10,cir,382,237
2656,SE_2016_10_nat_1131_237.jay,SE,2016,10,nat,1131,237
2676,SE_2016_11_cir_404_237.jay,SE,2016,11,cir,404,237
2677,SE_2016_11_nat_1149_237.jay,SE,2016,11,nat,1149,237
2666,SE_2016_12_cir_376_237.jay,SE,2016,12,cir,376,237
2667,SE_2016_12_nat_1204_237.jay,SE,2016,12,nat,1204,237
2879,SE_2017_01_cir_309_237.jay,SE,2017,1,cir,309,237
2878,SE_2017_01_nat_1005_237.jay,SE,2017,1,nat,1005,237
2871,SE_2017_02_cir_389_237.jay,SE,2017,2,cir,389,237
2870,SE_2017_02_nat_1111_237.jay,SE,2017,2,nat,1111,237
2876,SE_2017_03_cir_417_237.jay,SE,2017,3,cir,417,237
2877,SE_2017_03_nat_1267_237.jay,SE,2017,3,nat,1267,237
2866,SE_2017_04_cir_486_237.jay,SE,2017,4,cir,486,237
2867,SE_2017_04_nat_1433_237.jay,SE,2017,4,nat,1433,237
2880,SE_2017_05_cir_458_237.jay,SE,2017,5,cir,458,237
2881,SE_2017_05_nat_1525_237.jay,SE,2017,5,nat,1525,237
2869,SE_2017_06_cir_567_237.jay,SE,2017,6,cir,567,237
2868,SE_2017_06_nat_1329_237.jay,SE,2017,6,nat,1329,237
2865,SE_2017_07_cir_618_237.jay,SE,2017,7,cir,618,237
2864,SE_2017_07_nat_1384_237.jay,SE,2017,7,nat,1384,237
2874,SE_2017_08_cir_645_237.jay,SE,2017,8,cir,645,237
2875,SE_2017_08_nat_1304_237.jay,SE,2017,8,nat,1304,237
2860,SE_2017_09_cir_554_237.jay,SE,2017,9,cir,554,237
2861,SE_2017_09_nat_1281_237.jay,SE,2017,9,nat,1281,237
2862,SE_2017_10_cir_738_237.jay,SE,2017,10,cir,738,237
2863,SE_2017_10_nat_1283_237.jay,SE,2017,10,nat,1283,237
2882,SE_2017_11_cir_498_237.jay,SE,2017,11,cir,498,237
2883,SE_2017_11_nat_1252_237.jay,SE,2017,11,nat,1252,237
2873,SE_2017_12_cir_563_237.jay,SE,2017,12,cir,563,237
2872,SE_2017_12_nat_1399_237.jay,SE,2017,12,nat,1399,237
2792,SE_2018_01_cir_523_237.jay,SE,2018,1,cir,523,237
2793,SE_2018_01_nat_1297_237.jay,SE,2018,1,nat,1297,237
2785,SE_2018_02_cir_504_237.jay,SE,2018,2,cir,504,237
2784,SE_2018_02_nat_1197_237.jay,SE,2018,2,nat,1197,237
2791,SE_2018_03_cir_532_237.jay,SE,2018,3,cir,532,237
2790,SE_2018_03_nat_1333_237.jay,SE,2018,3,nat,1333,237
2781,SE_2018_04_cir_517_237.jay,SE,2018,4,cir,517,237
2780,SE_2018_04_nat_1409_237.jay,SE,2018,4,nat,1409,237
2795,SE_2018_05_cir_625_237.jay,SE,2018,5,cir,625,237
2794,SE_2018_05_nat_1617_237.jay,SE,2018,5,nat,1617,237
2782,SE_2018_06_cir_576_237.jay,SE,2018,6,cir,576,237
2783,SE_2018_06_nat_1470_237.jay,SE,2018,6,nat,1470,237
2778,SE_2018_07_cir_520_237.jay,SE,2018,7,cir,520,237
2779,SE_2018_07_nat_1344_237.jay,SE,2018,7,nat,1344,237
2789,SE_2018_08_cir_518_237.jay,SE,2018,8,cir,518,237
2788,SE_2018_08_nat_1290_237.jay,SE,2018,8,nat,1290,237
2775,SE_2018_09_cir_535_237.jay,SE,2018,9,cir,535,237
2774,SE_2018_09_nat_1344_237.jay,SE,2018,9,nat,1344,237
2777,SE_2018_10_cir_555_237.jay,SE,2018,10,cir,555,237
2776,SE_2018_10_nat_1410_237.jay,SE,2018,10,nat,1410,237
2797,SE_2018_11_cir_517_237.jay,SE,2018,11,cir,517,237
2796,SE_2018_11_nat_1256_237.jay,SE,2018,11,nat,1256,237
2786,SE_2018_12_cir_511_237.jay,SE,2018,12,cir,511,237
2787,SE_2018_12_nat_1302_237.jay,SE,2018,12,nat,1302,237
2768,SE_2019_01_cir_525_237.jay,SE,2019,1,cir,525,237
2769,SE_2019_01_nat_1263_237.jay,SE,2019,1,nat,1263,237
2761,SE_2019_02_cir_447_237.jay,SE,2019,2,cir,447,237
2760,SE_2019_02_nat_1142_237.jay,SE,2019,2,nat,1142,237
2766,SE_2019_03_cir_571_237.jay,SE,2019,3,cir,571,237
2767,SE_2019_03_nat_1341_237.jay,SE,2019,3,nat,1341,237
2756,SE_2019_04_cir_559_237.jay,SE,2019,4,cir,559,237
2757,SE_2019_04_nat_1423_237.jay,SE,2019,4,nat,1423,237
2770,SE_2019_05_cir_615_237.jay,SE,2019,5,cir,615,237
2771,SE_2019_05_nat_1525_237.jay,SE,2019,5,nat,1525,237
2759,SE_2019_06_cir_505_237.jay,SE,2019,6,cir,505,237
2758,SE_2019_06_nat_1465_237.jay,SE,2019,6,nat,1465,237
2755,SE_2019_07_cir_517_237.jay,SE,2019,7,cir,517,237
2754,SE_2019_07_nat_1265_237.jay,SE,2019,7,nat,1265,237
2764,SE_2019_08_cir_477_237.jay,SE,2019,8,cir,477,237
2765,SE_2019_08_nat_1101_237.jay,SE,2019,8,nat,1101,237
2751,SE_2019_09_cir_466_237.jay,SE,2019,9,cir,466,237
2750,SE_2019_09_nat_1145_237.jay,SE,2019,9,nat,1145,237
2752,SE_2019_10_cir_512_237.jay,SE,2019,10,cir,512,237
2753,SE_2019_10_nat_1192_237.jay,SE,2019,10,nat,1192,237
2773,SE_2019_11_cir_521_237.jay,SE,2019,11,cir,521,237
2772,SE_2019_11_nat_1222_237.jay,SE,2019,11,nat,1222,237
2762,SE_2019_12_cir_540_237.jay,SE,2019,12,cir,540,237
2763,SE_2019_12_nat_1061_237.jay,SE,2019,12,nat,1061,237
2855,SE_2020_01_cir_597_221.jay,SE,2020,1,cir,597,221
2854,SE_2020_01_nat_1229_221.jay,SE,2020,1,nat,1229,221
2846,SE_2020_02_cir_530_221.jay,SE,2020,2,cir,530,221
2847,SE_2020_02_nat_1220_221.jay,SE,2020,2,nat,1220,221
2852,SE_2020_03_cir_613_221.jay,SE,2020,3,cir,613,221
2853,SE_2020_03_nat_1444_221.jay,SE,2020,3,nat,1444,221
2843,SE_2020_04_cir_623_221.jay,SE,2020,4,cir,623,221
2842,SE_2020_04_nat_1371_221.jay,SE,2020,4,nat,1371,221
2856,SE_2020_05_cir_573_221.jay,SE,2020,5,cir,573,221
2857,SE_2020_05_nat_1381_221.jay,SE,2020,5,nat,1381,221
2845,SE_2020_06_cir_585_221.jay,SE,2020,6,cir,585,221
2844,SE_2020_06_nat_1396_221.jay,SE,2020,6,nat,1396,221
2840,SE_2020_07_cir_576_221.jay,SE,2020,7,cir,576,221
2841,SE_2020_07_nat_1434_221.jay,SE,2020,7,nat,1434,221
2850,SE_2020_08_cir_606_221.jay,SE,2020,8,cir,606,221
2851,SE_2020_08_nat_1308_221.jay,SE,2020,8,nat,1308,221
2836,SE_2020_09_cir_528_221.jay,SE,2020,9,cir,528,221
2837,SE_2020_09_nat_1218_221.jay,SE,2020,9,nat,1218,221
2838,SE_2020_10_cir_531_221.jay,SE,2020,10,cir,531,221
2839,SE_2020_10_nat_1265_221.jay,SE,2020,10,nat,1265,221
2858,SE_2020_11_cir_512_221.jay,SE,2020,11,cir,512,221
2859,SE_2020_11_nat_1158_221.jay,SE,2020,11,nat,1158,221
2849,SE_2020_12_cir_512_221.jay,SE,2020,12,cir,512,221
2848,SE_2020_12_nat_1079_221.jay,SE,2020,12,nat,1079,221
2808,SE_2021_01_cir_480_221.jay,SE,2021,1,cir,480,221
2809,SE_2021_01_nat_1116_221.jay,SE,2021,1,nat,1116,221
2804,SE_2021_02_cir_480_221.jay,SE,2021,2,cir,480,221
2805,SE_2021_02_nat_1025_221.jay,SE,2021,2,nat,1025,221
2806,SE_2021_03_cir_594_221.jay,SE,2021,3,cir,594,221
2807,SE_2021_03_nat_1327_221.jay,SE,2021,3,nat,1327,221
2800,SE_2021_04_cir_564_221.jay,SE,2021,4,cir,564,221
2801,SE_2021_04_nat_1346_221.jay,SE,2021,4,nat,1346,221
2811,SE_2021_05_cir_606_221.jay,SE,2021,5,cir,606,221
2810,SE_2021_05_nat_1433_221.jay,SE,2021,5,nat,1433,221
2803,SE_2021_06_cir_627_221.jay,SE,2021,6,cir,627,221
2802,SE_2021_06_nat_1416_221.jay,SE,2021,6,nat,1416,221
2798,SE_2021_07_cir_566_221.jay,SE,2021,7,cir,566,221
2799,SE_2021_07_nat_1275_221.jay,SE,2021,7,nat,1275,221
6234,SP_2008_01_cir_6439_198.jay,SP,2008,1,cir,6439,198
6235,SP_2008_01_nat_12099_198.jay,SP,2008,1,nat,12099,198
6227,SP_2008_02_cir_8628_198.jay,SP,2008,2,cir,8628,198
6226,SP_2008_02_nat_15748_198.jay,SP,2008,2,nat,15748,198
6233,SP_2008_03_cir_9312_198.jay,SP,2008,3,cir,9312,198
6232,SP_2008_03_nat_16112_198.jay,SP,2008,3,nat,16112,198
6222,SP_2008_04_cir_9735_198.jay,SP,2008,4,cir,9735,198
6223,SP_2008_04_nat_17019_198.jay,SP,2008,4,nat,17019,198
6237,SP_2008_05_cir_10530_198.jay,SP,2008,5,cir,10530,198
6236,SP_2008_05_nat_19664_198.jay,SP,2008,5,nat,19664,198
6225,SP_2008_06_cir_9653_198.jay,SP,2008,6,cir,9653,198
6224,SP_2008_06_nat_18307_198.jay,SP,2008,6,nat,18307,198
6220,SP_2008_07_cir_10254_198.jay,SP,2008,7,cir,10254,198
6221,SP_2008_07_nat_19274_198.jay,SP,2008,7,nat,19274,198
6231,SP_2008_08_cir_9671_198.jay,SP,2008,8,cir,9671,198
6230,SP_2008_08_nat_16832_198.jay,SP,2008,8,nat,16832,198
6216,SP_2008_09_cir_9560_198.jay,SP,2008,9,cir,9560,198
6217,SP_2008_09_nat_17138_198.jay,SP,2008,9,nat,17138,198
6218,SP_2008_10_cir_9538_198.jay,SP,2008,10,cir,9538,198
6219,SP_2008_10_nat_16352_198.jay,SP,2008,10,nat,16352,198
6239,SP_2008_11_cir_8163_198.jay,SP,2008,11,cir,8163,198
6238,SP_2008_11_nat_13873_198.jay,SP,2008,11,nat,13873,198
6228,SP_2008_12_cir_8864_198.jay,SP,2008,12,cir,8864,198
6229,SP_2008_12_nat_15368_198.jay,SP,2008,12,nat,15368,198
6283,SP_2009_01_cir_9199_198.jay,SP,2009,1,cir,9199,198
6282,SP_2009_01_nat_16205_198.jay,SP,2009,1,nat,16205,198
6275,SP_2009_02_cir_9015_198.jay,SP,2009,2,cir,9015,198
6274,SP_2009_02_nat_15683_198.jay,SP,2009,2,nat,15683,198
6281,SP_2009_03_cir_10789_198.jay,SP,2009,3,cir,10789,198
6280,SP_2009_03_nat_19054_198.jay,SP,2009,3,nat,19054,198
6270,SP_2009_04_cir_10069_198.jay,SP,2009,4,cir,10069,198
6271,SP_2009_04_nat_17797_198.jay,SP,2009,4,nat,17797,198
6285,SP_2009_05_cir_10076_198.jay,SP,2009,5,cir,10076,198
6284,SP_2009_05_nat_18403_198.jay,SP,2009,5,nat,18403,198
6273,SP_2009_06_cir_9853_198.jay,SP,2009,6,cir,9853,198
6272,SP_2009_06_nat_17295_198.jay,SP,2009,6,nat,17295,198
6269,SP_2009_07_cir_10029_198.jay,SP,2009,7,cir,10029,198
6268,SP_2009_07_nat_17196_198.jay,SP,2009,7,nat,17196,198
6278,SP_2009_08_cir_9428_198.jay,SP,2009,8,cir,9428,198
6279,SP_2009_08_nat_16137_198.jay,SP,2009,8,nat,16137,198
6264,SP_2009_09_cir_9519_198.jay,SP,2009,9,cir,9519,198
6265,SP_2009_09_nat_16623_198.jay,SP,2009,9,nat,16623,198
6267,SP_2009_10_cir_9339_198.jay,SP,2009,10,cir,9339,198
6266,SP_2009_10_nat_15713_198.jay,SP,2009,10,nat,15713,198
6287,SP_2009_11_cir_9352_198.jay,SP,2009,11,cir,9352,198
